taxonomy_level,era,speech_type,source,target,shared_paragraphs,shared_speeches,jaccard,lift,source_marginal_rate,target_marginal_rate
level2,The founding,state_of_the_union_or_annual_message,"Crime, Insurrection & Federal Law Enforcement","Indian Affairs, Removal & Allotment",1,1,0.011764705882352941,0.36363636363636365,0.04296875,0.125
level2,The founding,state_of_the_union_or_annual_message,"Crime, Insurrection & Federal Law Enforcement","Military Preparedness, Armed Forces & Veterans",3,1,0.022727272727272728,0.6178600160901045,0.04296875,0.220703125
level2,The founding,state_of_the_union_or_annual_message,"Crime, Insurrection & Federal Law Enforcement","Providence, Faith & American Ideals",1,1,0.014084507042253521,0.46545454545454545,0.04296875,0.09765625
level2,The founding,state_of_the_union_or_annual_message,"Crime, Insurrection & Federal Law Enforcement","Public Debt, Revenue & Treasury Finance",1,1,0.011111111111111112,0.3372859025032938,0.04296875,0.134765625
level2,The founding,state_of_the_union_or_annual_message,"Crime, Insurrection & Federal Law Enforcement","Relations with Spain, Mexico & Territorial Claims",1,1,0.023255813953488372,1.0578512396694215,0.04296875,0.04296875
level2,The founding,state_of_the_union_or_annual_message,Early Naval Wars: Barbary & the War of 1812,"Executive Power, Vetoes & the Courts",1,1,0.01098901098901099,0.42105263157894735,0.1484375,0.03125
level2,The founding,state_of_the_union_or_annual_message,Early Naval Wars: Barbary & the War of 1812,"Indian Affairs, Removal & Allotment",9,6,0.06870229007633588,0.9473684210526315,0.1484375,0.125
level2,The founding,state_of_the_union_or_annual_message,Early Naval Wars: Barbary & the War of 1812,"Military Preparedness, Armed Forces & Veterans",9,6,0.05,0.5365626455519329,0.1484375,0.220703125
level2,The founding,state_of_the_union_or_annual_message,Early Naval Wars: Barbary & the War of 1812,Neutral Rights & Maritime Depredations,11,5,0.06626506024096386,0.7337154768108389,0.1484375,0.197265625
level2,The founding,state_of_the_union_or_annual_message,Early Naval Wars: Barbary & the War of 1812,"Providence, Faith & American Ideals",7,3,0.058823529411764705,0.9431578947368421,0.1484375,0.09765625
level2,The founding,state_of_the_union_or_annual_message,Early Naval Wars: Barbary & the War of 1812,"Public Debt, Revenue & Treasury Finance",2,2,0.013986013986013986,0.1952707856598017,0.1484375,0.134765625
level2,The founding,state_of_the_union_or_annual_message,Early Naval Wars: Barbary & the War of 1812,"Relations with Spain, Mexico & Territorial Claims",3,3,0.031578947368421054,0.9186602870813397,0.1484375,0.04296875
level2,The founding,state_of_the_union_or_annual_message,Early Naval Wars: Barbary & the War of 1812,"Tariffs, Reciprocity & Navigation Laws",1,1,0.009433962264150943,0.21731748726655348,0.1484375,0.060546875
level2,The founding,state_of_the_union_or_annual_message,Early Naval Wars: Barbary & the War of 1812,"Treaties, Diplomacy & International Arbitration",16,10,0.10884353741496598,1.2389594676346039,0.1484375,0.169921875
level2,The founding,state_of_the_union_or_annual_message,"Executive Departments, Postal & Administrative Housekeeping","Executive Power, Vetoes & the Courts",1,1,0.022727272727272728,1.103448275862069,0.056640625,0.03125
level2,The founding,state_of_the_union_or_annual_message,"Executive Departments, Postal & Administrative Housekeeping","Military Preparedness, Armed Forces & Veterans",1,1,0.0070921985815602835,0.15624046383887702,0.056640625,0.220703125
level2,The founding,state_of_the_union_or_annual_message,"Executive Departments, Postal & Administrative Housekeeping",Neutral Rights & Maritime Depredations,2,2,0.015625,0.3496073745305565,0.056640625,0.197265625
level2,The founding,state_of_the_union_or_annual_message,"Executive Departments, Postal & Administrative Housekeeping","Providence, Faith & American Ideals",1,1,0.01282051282051282,0.35310344827586204,0.056640625,0.09765625
level2,The founding,state_of_the_union_or_annual_message,"Executive Departments, Postal & Administrative Housekeeping","Public Debt, Revenue & Treasury Finance",2,2,0.020833333333333332,0.511744127936032,0.056640625,0.134765625
level2,The founding,state_of_the_union_or_annual_message,"Executive Departments, Postal & Administrative Housekeeping",Public Lands & Homestead Settlement,1,1,0.027777777777777776,2.206896551724138,0.056640625,0.015625
level2,The founding,state_of_the_union_or_annual_message,"Executive Departments, Postal & Administrative Housekeeping","Tariffs, Reciprocity & Navigation Laws",1,1,0.01694915254237288,0.5695216907675195,0.056640625,0.060546875
level2,The founding,state_of_the_union_or_annual_message,"Executive Departments, Postal & Administrative Housekeeping","Treaties, Diplomacy & International Arbitration",2,2,0.017543859649122806,0.4058660325009909,0.056640625,0.169921875
level2,The founding,state_of_the_union_or_annual_message,"Executive Power, Vetoes & the Courts","Military Preparedness, Armed Forces & Veterans",3,3,0.023809523809523808,0.8495575221238938,0.03125,0.220703125
level2,The founding,state_of_the_union_or_annual_message,"Executive Power, Vetoes & the Courts",Neutral Rights & Maritime Depredations,1,1,0.008620689655172414,0.31683168316831684,0.03125,0.197265625
level2,The founding,state_of_the_union_or_annual_message,"Indian Affairs, Removal & Allotment","Military Preparedness, Armed Forces & Veterans",12,10,0.07272727272727272,0.8495575221238938,0.125,0.220703125
level2,The founding,state_of_the_union_or_annual_message,"Indian Affairs, Removal & Allotment",Neutral Rights & Maritime Depredations,1,1,0.006097560975609756,0.07920792079207921,0.125,0.197265625
level2,The founding,state_of_the_union_or_annual_message,"Indian Affairs, Removal & Allotment","Providence, Faith & American Ideals",1,1,0.008849557522123894,0.16,0.125,0.09765625
level2,The founding,state_of_the_union_or_annual_message,"Indian Affairs, Removal & Allotment","Public Debt, Revenue & Treasury Finance",2,2,0.015267175572519083,0.2318840579710145,0.125,0.134765625
level2,The founding,state_of_the_union_or_annual_message,"Indian Affairs, Removal & Allotment",Public Lands & Homestead Settlement,2,2,0.02857142857142857,2.0,0.125,0.015625
level2,The founding,state_of_the_union_or_annual_message,"Indian Affairs, Removal & Allotment","Relations with Spain, Mexico & Territorial Claims",2,2,0.023809523809523808,0.7272727272727273,0.125,0.04296875
level2,The founding,state_of_the_union_or_annual_message,"Indian Affairs, Removal & Allotment","Tariffs, Reciprocity & Navigation Laws",2,2,0.021505376344086023,0.5161290322580645,0.125,0.060546875
level2,The founding,state_of_the_union_or_annual_message,"Indian Affairs, Removal & Allotment","Territorial Organization, Statehood & Insular Governance",1,1,0.014285714285714285,1.1428571428571428,0.125,0.013671875
level2,The founding,state_of_the_union_or_annual_message,"Indian Affairs, Removal & Allotment","Treaties, Diplomacy & International Arbitration",5,5,0.03424657534246575,0.45977011494252873,0.125,0.169921875
level2,The founding,state_of_the_union_or_annual_message,"Internal Improvements, Energy & Infrastructure","Military Preparedness, Armed Forces & Veterans",1,1,0.008264462809917356,0.5034414945919371,0.017578125,0.220703125
level2,The founding,state_of_the_union_or_annual_message,"Internal Improvements, Energy & Infrastructure","Public Debt, Revenue & Treasury Finance",1,1,0.012987012987012988,0.8244766505636071,0.017578125,0.134765625
level2,The founding,state_of_the_union_or_annual_message,"Internal Improvements, Energy & Infrastructure",Public Lands & Homestead Settlement,1,1,0.0625,7.111111111111111,0.017578125,0.015625
level2,The founding,state_of_the_union_or_annual_message,"Internal Improvements, Energy & Infrastructure","Tariffs, Reciprocity & Navigation Laws",1,1,0.02564102564102564,1.8351254480286738,0.017578125,0.060546875
level2,The founding,state_of_the_union_or_annual_message,"Military Preparedness, Armed Forces & Veterans",Neutral Rights & Maritime Depredations,13,10,0.06467661691542288,0.5831946026461053,0.220703125,0.197265625
level2,The founding,state_of_the_union_or_annual_message,"Military Preparedness, Armed Forces & Veterans",Presidential Humility & Reflection on Office,2,2,0.016666666666666666,1.0068829891838742,0.220703125,0.017578125
level2,The founding,state_of_the_union_or_annual_message,"Military Preparedness, Armed Forces & Veterans","Public Debt, Revenue & Treasury Finance",7,7,0.04,0.45966397332307296,0.220703125,0.134765625
level2,The founding,state_of_the_union_or_annual_message,"Military Preparedness, Armed Forces & Veterans","Relations with Spain, Mexico & Territorial Claims",2,2,0.015037593984962405,0.41190667739340303,0.220703125,0.04296875
level2,The founding,state_of_the_union_or_annual_message,"Military Preparedness, Armed Forces & Veterans","Treaties, Diplomacy & International Arbitration",2,2,0.010101010101010102,0.10416030922591801,0.220703125,0.169921875
level2,The founding,state_of_the_union_or_annual_message,National Bank & Banking Crises,"Public Debt, Revenue & Treasury Finance",2,2,0.028169014084507043,3.710144927536232,0.0078125,0.134765625
level2,The founding,state_of_the_union_or_annual_message,Neutral Rights & Maritime Depredations,"Providence, Faith & American Ideals",6,5,0.041379310344827586,0.6083168316831683,0.197265625,0.09765625
level2,The founding,state_of_the_union_or_annual_message,Neutral Rights & Maritime Depredations,"Public Debt, Revenue & Treasury Finance",1,1,0.005917159763313609,0.07346821638685608,0.197265625,0.134765625
level2,The founding,state_of_the_union_or_annual_message,Neutral Rights & Maritime Depredations,Reconstruction & Southern Self-Government,1,1,0.009900990099009901,5.069306930693069,0.197265625,0.001953125
level2,The founding,state_of_the_union_or_annual_message,Neutral Rights & Maritime Depredations,"Relations with Spain, Mexico & Territorial Claims",4,4,0.03361344537815126,0.9216921692169217,0.197265625,0.04296875
level2,The founding,state_of_the_union_or_annual_message,Neutral Rights & Maritime Depredations,"Tariffs, Reciprocity & Navigation Laws",4,4,0.03125,0.6541041200894283,0.197265625,0.060546875
level2,The founding,state_of_the_union_or_annual_message,Neutral Rights & Maritime Depredations,"Treaties, Diplomacy & International Arbitration",39,14,0.26174496644295303,2.2724479344486173,0.197265625,0.169921875
level2,The founding,state_of_the_union_or_annual_message,Presidential Humility & Reflection on Office,"Providence, Faith & American Ideals",4,4,0.07272727272727272,4.551111111111111,0.017578125,0.09765625
level2,The founding,state_of_the_union_or_annual_message,"Prosperity, Jobs & the Middle Class","Public Debt, Revenue & Treasury Finance",1,1,0.014492753623188406,7.420289855072464,0.001953125,0.134765625
level2,The founding,state_of_the_union_or_annual_message,"Providence, Faith & American Ideals","Public Debt, Revenue & Treasury Finance",2,1,0.017094017094017096,0.29681159420289854,0.09765625,0.134765625
level2,The founding,state_of_the_union_or_annual_message,"Providence, Faith & American Ideals","Tariffs, Reciprocity & Navigation Laws",3,3,0.038461538461538464,0.9909677419354839,0.09765625,0.060546875
level2,The founding,state_of_the_union_or_annual_message,"Providence, Faith & American Ideals","Treaties, Diplomacy & International Arbitration",2,2,0.014814814814814815,0.2354022988505747,0.09765625,0.169921875
level2,The founding,state_of_the_union_or_annual_message,"Public Debt, Revenue & Treasury Finance",Public Lands & Homestead Settlement,3,3,0.04054054054054054,2.782608695652174,0.134765625,0.015625
level2,The founding,state_of_the_union_or_annual_message,"Public Debt, Revenue & Treasury Finance","Tariffs, Reciprocity & Navigation Laws",4,4,0.041666666666666664,0.9574567554932212,0.134765625,0.060546875
level2,The founding,state_of_the_union_or_annual_message,"Public Debt, Revenue & Treasury Finance","Taxes, Budget Deficits & Federal Spending",3,3,0.043478260869565216,7.420289855072464,0.134765625,0.005859375
level2,The founding,state_of_the_union_or_annual_message,"Public Debt, Revenue & Treasury Finance","Treaties, Diplomacy & International Arbitration",2,2,0.012987012987012988,0.17058137597867734,0.134765625,0.169921875
level2,The founding,state_of_the_union_or_annual_message,Public Lands & Homestead Settlement,"Territorial Organization, Statehood & Insular Governance",1,1,0.07142857142857142,9.142857142857142,0.015625,0.013671875
level2,The founding,state_of_the_union_or_annual_message,Reconstruction & Southern Self-Government,"Treaties, Diplomacy & International Arbitration",1,1,0.011494252873563218,5.885057471264368,0.001953125,0.169921875
level2,The founding,state_of_the_union_or_annual_message,"Relations with Spain, Mexico & Territorial Claims","Territorial Organization, Statehood & Insular Governance",1,1,0.03571428571428571,3.324675324675325,0.04296875,0.013671875
level2,The founding,state_of_the_union_or_annual_message,"Relations with Spain, Mexico & Territorial Claims","Treaties, Diplomacy & International Arbitration",9,6,0.09,2.407523510971787,0.04296875,0.169921875
level2,The founding,state_of_the_union_or_annual_message,"Tariffs, Reciprocity & Navigation Laws","Treaties, Diplomacy & International Arbitration",4,4,0.03508771929824561,0.7593622543566926,0.060546875,0.169921875
level2,The founding,veto_or_signing_statement,"Coinage, Currency & Specie",National Bank & Banking Crises,2,1,0.2,1.5000000000000002,0.13333333333333333,0.6666666666666666
level2,The founding,veto_or_signing_statement,Early Naval Wars: Barbary & the War of 1812,National Bank & Banking Crises,3,1,0.3,1.5,0.2,0.6666666666666666
level2,The founding,veto_or_signing_statement,"Executive Departments, Postal & Administrative Housekeeping","Executive Power, Vetoes & the Courts",1,1,0.16666666666666666,2.5,0.06666666666666667,0.4
level2,The founding,veto_or_signing_statement,"Executive Power, Vetoes & the Courts",National Bank & Banking Crises,1,1,0.06666666666666667,0.25,0.4,0.6666666666666666
level2,The founding,veto_or_signing_statement,National Bank & Banking Crises,"Public Debt, Revenue & Treasury Finance",3,1,0.3,1.5,0.6666666666666666,0.2
level2,The present era,campaign_or_debate,Agriculture & Farm Prices,"Tariffs, Reciprocity & Navigation Laws",1,1,0.2,29.200000000000003,0.00684931506849315,0.03424657534246575
level2,The present era,campaign_or_debate,"Civil Rights, Voting Rights & Discrimination",Cold War & Great-Power Rivalry,1,1,0.058823529411764705,1.8961038961038963,0.07534246575342465,0.04794520547945205
level2,The present era,campaign_or_debate,"Civil Rights, Voting Rights & Discrimination","Crime, Insurrection & Federal Law Enforcement",2,1,0.05263157894736842,0.9153605015673981,0.07534246575342465,0.19863013698630136
level2,The present era,campaign_or_debate,"Civil Rights, Voting Rights & Discrimination",Elections & Voting Integrity,1,1,0.041666666666666664,0.9480519480519481,0.07534246575342465,0.0958904109589041
level2,The present era,campaign_or_debate,"Civil Rights, Voting Rights & Discrimination","Partisan Combat, Press Conferences & Media Attacks",2,1,0.046511627906976744,0.7807486631016044,0.07534246575342465,0.2328767123287671
level2,The present era,campaign_or_debate,"Civil Rights, Voting Rights & Discrimination","Providence, Faith & American Ideals",1,1,0.03125,0.603305785123967,0.07534246575342465,0.1506849315068493
level2,The present era,campaign_or_debate,"Civil Rights, Voting Rights & Discrimination",Space Exploration,1,1,0.09090909090909091,13.272727272727273,0.07534246575342465,0.00684931506849315
level2,The present era,campaign_or_debate,"Civil Rights, Voting Rights & Discrimination","Taxes, Budget Deficits & Federal Spending",1,1,0.08333333333333333,6.636363636363637,0.07534246575342465,0.0136986301369863
level2,The present era,campaign_or_debate,Civil Service Reform & the Merit System,"Military Preparedness, Armed Forces & Veterans",1,1,0.125,18.25,0.00684931506849315,0.0547945205479452
level2,The present era,campaign_or_debate,Cold War & Great-Power Rivalry,Immigration & Border Security,1,1,0.0625,2.085714285714286,0.04794520547945205,0.0684931506849315
level2,The present era,campaign_or_debate,Cold War & Great-Power Rivalry,Middle East & Israel,1,1,0.125,10.428571428571429,0.04794520547945205,0.0136986301369863
level2,The present era,campaign_or_debate,Cold War & Great-Power Rivalry,"Partisan Combat, Press Conferences & Media Attacks",1,1,0.025,0.6134453781512605,0.04794520547945205,0.2328767123287671
level2,The present era,campaign_or_debate,Cold War & Great-Power Rivalry,"Prosperity, Jobs & the Middle Class",1,1,0.07692307692307693,2.979591836734694,0.04794520547945205,0.04794520547945205
level2,The present era,campaign_or_debate,"Commemoration, Eulogy & National Mourning","Crime, Insurrection & Federal Law Enforcement",2,2,0.0625,2.013793103448276,0.03424657534246575,0.19863013698630136
level2,The present era,campaign_or_debate,"Commemoration, Eulogy & National Mourning","Personal Narrative, Storytelling & Boasting",1,1,0.029411764705882353,0.9733333333333334,0.03424657534246575,0.2054794520547945
level2,The present era,campaign_or_debate,"Commemoration, Eulogy & National Mourning","Providence, Faith & American Ideals",3,1,0.125,3.9818181818181824,0.03424657534246575,0.1506849315068493
level2,The present era,campaign_or_debate,Constitutional Union & Federalism,"Crime, Insurrection & Federal Law Enforcement",1,1,0.02857142857142857,0.7192118226600985,0.04794520547945205,0.19863013698630136
level2,The present era,campaign_or_debate,Constitutional Union & Federalism,Elections & Voting Integrity,2,1,0.10526315789473684,2.979591836734694,0.04794520547945205,0.0958904109589041
level2,The present era,campaign_or_debate,Constitutional Union & Federalism,Presidential Humility & Reflection on Office,1,1,0.14285714285714285,20.857142857142858,0.04794520547945205,0.00684931506849315
level2,The present era,campaign_or_debate,Constitutional Union & Federalism,"Providence, Faith & American Ideals",3,1,0.11538461538461539,2.8441558441558445,0.04794520547945205,0.1506849315068493
level2,The present era,campaign_or_debate,"Crime, Insurrection & Federal Law Enforcement",Elections & Voting Integrity,3,1,0.075,1.078817733990148,0.19863013698630136,0.0958904109589041
level2,The present era,campaign_or_debate,"Crime, Insurrection & Federal Law Enforcement","Executive Power, Vetoes & the Courts",2,1,0.05263157894736842,0.9153605015673981,0.19863013698630136,0.07534246575342465
level2,The present era,campaign_or_debate,"Crime, Insurrection & Federal Law Enforcement",Immigration & Border Security,3,1,0.08333333333333333,1.510344827586207,0.19863013698630136,0.0684931506849315
level2,The present era,campaign_or_debate,"Crime, Insurrection & Federal Law Enforcement","Partisan Combat, Press Conferences & Media Attacks",4,1,0.06779661016949153,0.592292089249493,0.19863013698630136,0.2328767123287671
level2,The present era,campaign_or_debate,Elections & Voting Integrity,"Executive Power, Vetoes & the Courts",1,1,0.041666666666666664,0.9480519480519481,0.0958904109589041,0.07534246575342465
level2,The present era,campaign_or_debate,Elections & Voting Integrity,"Partisan Combat, Press Conferences & Media Attacks",1,1,0.02127659574468085,0.3067226890756303,0.0958904109589041,0.2328767123287671
level2,The present era,campaign_or_debate,Elections & Voting Integrity,"Prosperity, Jobs & the Middle Class",1,1,0.05,1.489795918367347,0.0958904109589041,0.04794520547945205
level2,The present era,campaign_or_debate,Elections & Voting Integrity,"Providence, Faith & American Ideals",2,1,0.058823529411764705,0.9480519480519481,0.0958904109589041,0.1506849315068493
level2,The present era,campaign_or_debate,"Executive Power, Vetoes & the Courts",Immigration & Border Security,1,1,0.05,1.3272727272727274,0.07534246575342465,0.0684931506849315
level2,The present era,campaign_or_debate,"Executive Power, Vetoes & the Courts","Military Preparedness, Armed Forces & Veterans",2,1,0.11764705882352941,3.3181818181818183,0.07534246575342465,0.0547945205479452
level2,The present era,campaign_or_debate,"Executive Power, Vetoes & the Courts","Partisan Combat, Press Conferences & Media Attacks",2,1,0.046511627906976744,0.7807486631016044,0.07534246575342465,0.2328767123287671
level2,The present era,campaign_or_debate,"Executive Power, Vetoes & the Courts","Providence, Faith & American Ideals",3,2,0.1,1.809917355371901,0.07534246575342465,0.1506849315068493
level2,The present era,campaign_or_debate,Great Depression Recovery,"Prosperity, Jobs & the Middle Class",1,1,0.14285714285714285,20.857142857142858,0.00684931506849315,0.04794520547945205
level2,The present era,campaign_or_debate,"Health Care, Medicare & Social Security","Military Preparedness, Armed Forces & Veterans",1,1,0.09090909090909091,4.5625,0.0273972602739726,0.0547945205479452
level2,The present era,campaign_or_debate,"Health Care, Medicare & Social Security","Tariffs, Reciprocity & Navigation Laws",1,1,0.125,7.300000000000001,0.0273972602739726,0.03424657534246575
level2,The present era,campaign_or_debate,"Health Care, Medicare & Social Security","Welfare, Poverty & Economic Opportunity",1,1,0.25,36.5,0.0273972602739726,0.00684931506849315
level2,The present era,campaign_or_debate,Immigration & Border Security,"Iraq, Gulf Wars, the War on Terror & Interventions",1,1,0.08333333333333333,4.866666666666667,0.0684931506849315,0.02054794520547945
level2,The present era,campaign_or_debate,Immigration & Border Security,"Tariffs, Reciprocity & Navigation Laws",2,1,0.15384615384615385,5.840000000000001,0.0684931506849315,0.03424657534246575
level2,The present era,campaign_or_debate,"Internal Improvements, Energy & Infrastructure","Partisan Combat, Press Conferences & Media Attacks",4,1,0.11764705882352941,4.294117647058823,0.0273972602739726,0.2328767123287671
level2,The present era,campaign_or_debate,"Internal Improvements, Energy & Infrastructure","Prosperity, Jobs & the Middle Class",1,1,0.1,5.214285714285714,0.0273972602739726,0.04794520547945205
level2,The present era,campaign_or_debate,"Iraq, Gulf Wars, the War on Terror & Interventions","Partisan Combat, Press Conferences & Media Attacks",1,1,0.027777777777777776,1.4313725490196079,0.02054794520547945,0.2328767123287671
level2,The present era,campaign_or_debate,"Iraq, Gulf Wars, the War on Terror & Interventions","Tariffs, Reciprocity & Navigation Laws",1,1,0.14285714285714285,9.733333333333334,0.02054794520547945,0.03424657534246575
level2,The present era,campaign_or_debate,"Military Preparedness, Armed Forces & Veterans","Personal Narrative, Storytelling & Boasting",1,1,0.02702702702702703,0.6083333333333334,0.0547945205479452,0.2054794520547945
level2,The present era,campaign_or_debate,"Military Preparedness, Armed Forces & Veterans","Prosperity, Jobs & the Middle Class",1,1,0.07142857142857142,2.607142857142857,0.0547945205479452,0.04794520547945205
level2,The present era,campaign_or_debate,"Military Preparedness, Armed Forces & Veterans","Providence, Faith & American Ideals",1,1,0.034482758620689655,0.8295454545454546,0.0547945205479452,0.1506849315068493
level2,The present era,campaign_or_debate,"Partisan Combat, Press Conferences & Media Attacks","Personal Narrative, Storytelling & Boasting",5,1,0.0847457627118644,0.715686274509804,0.2328767123287671,0.2054794520547945
level2,The present era,campaign_or_debate,"Partisan Combat, Press Conferences & Media Attacks","Prosperity, Jobs & the Middle Class",2,1,0.05128205128205128,1.226890756302521,0.2328767123287671,0.04794520547945205
level2,The present era,campaign_or_debate,"Partisan Combat, Press Conferences & Media Attacks","Tariffs, Reciprocity & Navigation Laws",1,1,0.02631578947368421,0.8588235294117648,0.2328767123287671,0.03424657534246575
level2,The present era,campaign_or_debate,"Personal Narrative, Storytelling & Boasting","Providence, Faith & American Ideals",3,1,0.061224489795918366,0.6636363636363637,0.2054794520547945,0.1506849315068493
level2,The present era,campaign_or_debate,"Providence, Faith & American Ideals","Treaties, Diplomacy & International Arbitration",1,1,0.041666666666666664,2.2121212121212124,0.1506849315068493,0.02054794520547945
level2,The present era,campaign_or_debate,"Providence, Faith & American Ideals","World Order, Foreign Aid & Democracy Promotion",1,1,0.045454545454545456,6.636363636363637,0.1506849315068493,0.00684931506849315
level2,The present era,campaign_or_debate,"Public Debt, Revenue & Treasury Finance","Treaties, Diplomacy & International Arbitration",1,1,0.3333333333333333,48.66666666666667,0.00684931506849315,0.02054794520547945
level2,The present era,campaign_or_debate,"Treaties, Diplomacy & International Arbitration","World Order, Foreign Aid & Democracy Promotion",1,1,0.3333333333333333,48.66666666666667,0.02054794520547945,0.00684931506849315
level2,The present era,eulogy_or_commemoration,"Civil Rights, Voting Rights & Discrimination","Commemoration, Eulogy & National Mourning",6,1,0.11764705882352941,1.3852941176470588,0.25477707006369427,0.10828025477707007
level2,The present era,eulogy_or_commemoration,"Civil Rights, Voting Rights & Discrimination","Crime, Insurrection & Federal Law Enforcement",1,1,0.021739130434782608,0.5607142857142858,0.25477707006369427,0.044585987261146494
level2,The present era,eulogy_or_commemoration,"Civil Rights, Voting Rights & Discrimination",Elections & Voting Integrity,2,1,0.02857142857142857,0.2453125,0.25477707006369427,0.20382165605095542
level2,The present era,eulogy_or_commemoration,"Civil Rights, Voting Rights & Discrimination","Military Preparedness, Armed Forces & Veterans",1,1,0.02127659574468085,0.490625,0.25477707006369427,0.050955414012738856
level2,The present era,eulogy_or_commemoration,"Civil Rights, Voting Rights & Discrimination","Providence, Faith & American Ideals",5,4,0.06756756756756757,0.5032051282051283,0.25477707006369427,0.2484076433121019
level2,The present era,eulogy_or_commemoration,"Civil Rights, Voting Rights & Discrimination","Welfare, Poverty & Economic Opportunity",4,1,0.08163265306122448,1.2076923076923078,0.25477707006369427,0.08280254777070063
level2,The present era,eulogy_or_commemoration,Civil Service Reform & the Merit System,"Providence, Faith & American Ideals",1,1,0.02564102564102564,4.0256410256410255,0.006369426751592357,0.2484076433121019
level2,The present era,eulogy_or_commemoration,Cold War & Great-Power Rivalry,Elections & Voting Integrity,1,1,0.02631578947368421,0.7008928571428572,0.044585987261146494,0.20382165605095542
level2,The present era,eulogy_or_commemoration,Cold War & Great-Power Rivalry,"Health Care, Medicare & Social Security",1,1,0.09090909090909091,4.485714285714287,0.044585987261146494,0.03184713375796178
level2,The present era,eulogy_or_commemoration,Cold War & Great-Power Rivalry,"Internal Improvements, Energy & Infrastructure",1,1,0.09090909090909091,4.485714285714287,0.044585987261146494,0.03184713375796178
level2,The present era,eulogy_or_commemoration,Cold War & Great-Power Rivalry,"Iraq, Gulf Wars, the War on Terror & Interventions",1,1,0.125,11.214285714285715,0.044585987261146494,0.012738853503184714
level2,The present era,eulogy_or_commemoration,Cold War & Great-Power Rivalry,Middle East & Israel,1,1,0.1111111111111111,7.476190476190478,0.044585987261146494,0.01910828025477707
level2,The present era,eulogy_or_commemoration,Cold War & Great-Power Rivalry,"Prosperity, Jobs & the Middle Class",2,1,0.10526315789473684,3.2040816326530615,0.044585987261146494,0.08917197452229299
level2,The present era,eulogy_or_commemoration,Cold War & Great-Power Rivalry,"Tariffs, Reciprocity & Navigation Laws",1,1,0.125,11.214285714285715,0.044585987261146494,0.012738853503184714
level2,The present era,eulogy_or_commemoration,Cold War & Great-Power Rivalry,"World Order, Foreign Aid & Democracy Promotion",3,3,0.375,16.821428571428573,0.044585987261146494,0.025477707006369428
level2,The present era,eulogy_or_commemoration,"Commemoration, Eulogy & National Mourning",Elections & Voting Integrity,2,1,0.0425531914893617,0.5772058823529411,0.10828025477707007,0.20382165605095542
level2,The present era,eulogy_or_commemoration,"Commemoration, Eulogy & National Mourning","Military Preparedness, Armed Forces & Veterans",1,1,0.041666666666666664,1.1544117647058822,0.10828025477707007,0.050955414012738856
level2,The present era,eulogy_or_commemoration,"Commemoration, Eulogy & National Mourning","Providence, Faith & American Ideals",4,3,0.07692307692307693,0.9472096530920061,0.10828025477707007,0.2484076433121019
level2,The present era,eulogy_or_commemoration,Conservation & the Environment,"Internal Improvements, Energy & Infrastructure",1,1,0.14285714285714285,10.466666666666669,0.01910828025477707,0.03184713375796178
level2,The present era,eulogy_or_commemoration,Conservation & the Environment,"Prosperity, Jobs & the Middle Class",1,1,0.0625,3.738095238095239,0.01910828025477707,0.08917197452229299
level2,The present era,eulogy_or_commemoration,Conservation & the Environment,"Taxes, Budget Deficits & Federal Spending",1,1,0.16666666666666666,13.083333333333334,0.01910828025477707,0.025477707006369428
level2,The present era,eulogy_or_commemoration,Constitutional Union & Federalism,"Crime, Insurrection & Federal Law Enforcement",1,1,0.07692307692307693,3.2040816326530615,0.044585987261146494,0.044585987261146494
level2,The present era,eulogy_or_commemoration,Constitutional Union & Federalism,Elections & Voting Integrity,1,1,0.02631578947368421,0.7008928571428572,0.044585987261146494,0.20382165605095542
level2,The present era,eulogy_or_commemoration,Constitutional Union & Federalism,"Executive Power, Vetoes & the Courts",1,1,0.09090909090909091,4.485714285714287,0.044585987261146494,0.03184713375796178
level2,The present era,eulogy_or_commemoration,Constitutional Union & Federalism,Presidential Humility & Reflection on Office,2,1,0.15384615384615385,5.607142857142858,0.044585987261146494,0.050955414012738856
level2,The present era,eulogy_or_commemoration,Constitutional Union & Federalism,"Providence, Faith & American Ideals",3,2,0.06976744186046512,1.7252747252747251,0.044585987261146494,0.2484076433121019
level2,The present era,eulogy_or_commemoration,"Crime, Insurrection & Federal Law Enforcement",Elections & Voting Integrity,2,1,0.05405405405405406,1.4017857142857144,0.044585987261146494,0.20382165605095542
level2,The present era,eulogy_or_commemoration,"Crime, Insurrection & Federal Law Enforcement","Executive Power, Vetoes & the Courts",1,1,0.09090909090909091,4.485714285714287,0.044585987261146494,0.03184713375796178
level2,The present era,eulogy_or_commemoration,"Crime, Insurrection & Federal Law Enforcement","Health Care, Medicare & Social Security",2,2,0.2,8.971428571428573,0.044585987261146494,0.03184713375796178
level2,The present era,eulogy_or_commemoration,"Crime, Insurrection & Federal Law Enforcement","Military Preparedness, Armed Forces & Veterans",1,1,0.07142857142857142,2.803571428571429,0.044585987261146494,0.050955414012738856
level2,The present era,eulogy_or_commemoration,"Crime, Insurrection & Federal Law Enforcement",Presidential Humility & Reflection on Office,1,1,0.07142857142857142,2.803571428571429,0.044585987261146494,0.050955414012738856
