candidate_id,edge_id,source_president_profile_id,source_president_name,target_president_profile_id,target_president_name,doc_name,para_idx,speech_date,story_era_id,story_era_label,speech_title,source_url,raw_mention,function,stance,evidence_span,rationale,quotation_status,target_status,rubric_version,evidence_status,annotation_speaker,source_document_owner_profile_id,source_document_owner,cross_owner
39e37ade95a4f876f67e61f5,invocation_edge_daf9372d9f019ebb3070fb606dc0bfc23f096fee52a9a2a7b25dd9fc8278a29c,lyndon-b-johnson,Lyndon B. Johnson,harry-s-truman,Harry S. Truman,/the-presidency/presidential-speeches/march-20-1965-press-conference-lbj-ranch,24,1965-03-20,cold-war,Mature Cold War,"March 20, 1965: Press Conference at the LBJ Ranch",https://millercenter.org/the-presidency/presidential-speeches/march-20-1965-press-conference-lbj-ranch,President Truman,other/unclear,neutral,Some of you who used to enjoy those walks when they were scheduled a little earlier with President Truman and from time to time those of you who enjoy them will be invited back again.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Lyndon B. Johnson,lyndon-b-johnson,Lyndon B. Johnson,false
3c48b6c3026f776185870a16,invocation_edge_daf9372d9f019ebb3070fb606dc0bfc23f096fee52a9a2a7b25dd9fc8278a29c,lyndon-b-johnson,Lyndon B. Johnson,harry-s-truman,Harry S. Truman,/the-presidency/presidential-speeches/april-27-1965-press-conference-east-room,6,1965-04-27,cold-war,Mature Cold War,"April 27, 1965: Press Conference in the East Room",https://millercenter.org/the-presidency/presidential-speeches/april-27-1965-press-conference-east-room,President Truman,other/unclear,neutral,"This was true under President Truman, under President Eisenhower, under President Kennedy, and it will be true again in southeast Asia.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Lyndon B. Johnson,lyndon-b-johnson,Lyndon B. Johnson,false
4fc5c16955b9713067114b12,invocation_edge_daf9372d9f019ebb3070fb606dc0bfc23f096fee52a9a2a7b25dd9fc8278a29c,lyndon-b-johnson,Lyndon B. Johnson,harry-s-truman,Harry S. Truman,/the-presidency/presidential-speeches/april-27-1965-press-conference-east-room,13,1965-04-27,cold-war,Mature Cold War,"April 27, 1965: Press Conference in the East Room",https://millercenter.org/the-presidency/presidential-speeches/april-27-1965-press-conference-east-room,President Truman,other/unclear,neutral,He was President Truman's Special Counsel in the White House.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Lyndon B. Johnson,lyndon-b-johnson,Lyndon B. Johnson,false
e5df7207738d185a69bdd616,invocation_edge_daf9372d9f019ebb3070fb606dc0bfc23f096fee52a9a2a7b25dd9fc8278a29c,lyndon-b-johnson,Lyndon B. Johnson,harry-s-truman,Harry S. Truman,/the-presidency/presidential-speeches/june-25-1965-remarks-20th-anniversary-un-charter,0,1965-06-25,cold-war,Mature Cold War,"June 25, 1965: Remarks on the 20th Anniversary of the U.N. Charter",https://millercenter.org/the-presidency/presidential-speeches/june-25-1965-remarks-20th-anniversary-un-charter,Mr. Truman,other/unclear,neutral,Mr.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Lyndon B. Johnson,lyndon-b-johnson,Lyndon B. Johnson,false
f800a8e964d4d6968b26b414,invocation_edge_daf9372d9f019ebb3070fb606dc0bfc23f096fee52a9a2a7b25dd9fc8278a29c,lyndon-b-johnson,Lyndon B. Johnson,harry-s-truman,Harry S. Truman,/the-presidency/presidential-speeches/june-25-1965-remarks-20th-anniversary-un-charter,0,1965-06-25,cold-war,Mature Cold War,"June 25, 1965: Remarks on the 20th Anniversary of the U.N. Charter",https://millercenter.org/the-presidency/presidential-speeches/june-25-1965-remarks-20th-anniversary-un-charter,Harry S. Truman,other/unclear,neutral,"Secretary General, Your Excellencies, distinguished representatives, Governor Brown, ladies and gentlemen: On my journey across the continent, I stopped in the State of Missouri, and there I met with the man who made the first such pilgrimage here 20 years ago as the 33d President of the United States--Harry S.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Lyndon B. Johnson,lyndon-b-johnson,Lyndon B. Johnson,false
d197c736277808178334598c,invocation_edge_daf9372d9f019ebb3070fb606dc0bfc23f096fee52a9a2a7b25dd9fc8278a29c,lyndon-b-johnson,Lyndon B. Johnson,harry-s-truman,Harry S. Truman,/the-presidency/presidential-speeches/january-12-1966-state-union,21,1966-01-12,cold-war,Mature Cold War,"January 12, 1966: State of the Union",https://millercenter.org/the-presidency/presidential-speeches/january-12-1966-state-union,President Truman,other/unclear,neutral,In this pursuit we have defended against Communist aggression - in Korea under President Truman - in the Formosa Straits under President Eisenhower - in Cuba under President Kennedy - and again in Vietnam.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Lyndon B. Johnson,lyndon-b-johnson,Lyndon B. Johnson,false
9e3e39fcafd38c7d3c03580a,invocation_edge_daf9372d9f019ebb3070fb606dc0bfc23f096fee52a9a2a7b25dd9fc8278a29c,lyndon-b-johnson,Lyndon B. Johnson,harry-s-truman,Harry S. Truman,/the-presidency/presidential-speeches/february-23-1966-remarks-receiving-national-freedom-award,35,1966-02-23,cold-war,Mature Cold War,"February 23, 1966: Remarks on Receiving the National Freedom Award",https://millercenter.org/the-presidency/presidential-speeches/february-23-1966-remarks-receiving-national-freedom-award,Harry S. Truman,other/unclear,neutral,The second was Harry S.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Lyndon B. Johnson,lyndon-b-johnson,Lyndon B. Johnson,false
fe53350897f64636862bb709,invocation_edge_daf9372d9f019ebb3070fb606dc0bfc23f096fee52a9a2a7b25dd9fc8278a29c,lyndon-b-johnson,Lyndon B. Johnson,harry-s-truman,Harry S. Truman,/the-presidency/presidential-speeches/june-30-1966-remarks-omaha-nebraska,20,1966-06-30,cold-war,Mature Cold War,"June 30, 1966: Remarks in Omaha, Nebraska",https://millercenter.org/the-presidency/presidential-speeches/june-30-1966-remarks-omaha-nebraska,Harry S. Truman,other/unclear,neutral,Because President Harry S.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Lyndon B. Johnson,lyndon-b-johnson,Lyndon B. Johnson,false
1b752cd84fd43c2a95556b69,invocation_edge_daf9372d9f019ebb3070fb606dc0bfc23f096fee52a9a2a7b25dd9fc8278a29c,lyndon-b-johnson,Lyndon B. Johnson,harry-s-truman,Harry S. Truman,/the-presidency/presidential-speeches/january-10-1967-state-union-address,8,1967-01-10,cold-war,Mature Cold War,"January 10, 1967: State of the Union Address",https://millercenter.org/the-presidency/presidential-speeches/january-10-1967-state-union-address,Harry S. Truman,other/unclear,positive,"On a similar occasion, at this rostrum in 1949, I heard a great American President, Harry S.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Lyndon B. Johnson,lyndon-b-johnson,Lyndon B. Johnson,false
e4916d61e6c8b683aad0b551,invocation_edge_daf9372d9f019ebb3070fb606dc0bfc23f096fee52a9a2a7b25dd9fc8278a29c,lyndon-b-johnson,Lyndon B. Johnson,harry-s-truman,Harry S. Truman,/the-presidency/presidential-speeches/january-10-1967-state-union-address,8,1967-01-10,cold-war,Mature Cold War,"January 10, 1967: State of the Union Address",https://millercenter.org/the-presidency/presidential-speeches/january-10-1967-state-union-address,President Truman,other/unclear,neutral,""" Many listened to President Truman that day here in this Chamber, but few understood what was required and did anything about it.",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Lyndon B. Johnson,lyndon-b-johnson,Lyndon B. Johnson,false
caf949c437b0b4eda90ec64d,invocation_edge_daf9372d9f019ebb3070fb606dc0bfc23f096fee52a9a2a7b25dd9fc8278a29c,lyndon-b-johnson,Lyndon B. Johnson,harry-s-truman,Harry S. Truman,/the-presidency/presidential-speeches/august-18-1967-press-conference,36,1967-08-18,cold-war,Mature Cold War,"August 18, 1967: Press Conference",https://millercenter.org/the-presidency/presidential-speeches/august-18-1967-press-conference,President Truman,other/unclear,neutral,"As a young Senator, I recall very vividly hearing Senator Taft speak on several occasions about President Truman's intervention in Korea.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Lyndon B. Johnson,lyndon-b-johnson,Lyndon B. Johnson,false
e16fd79d355cd14f1796fa7c,invocation_edge_daf9372d9f019ebb3070fb606dc0bfc23f096fee52a9a2a7b25dd9fc8278a29c,lyndon-b-johnson,Lyndon B. Johnson,harry-s-truman,Harry S. Truman,/the-presidency/presidential-speeches/august-18-1967-press-conference,37,1967-08-18,cold-war,Mature Cold War,"August 18, 1967: Press Conference",https://millercenter.org/the-presidency/presidential-speeches/august-18-1967-press-conference,President Truman,institutional precedent,neutral,"Senator Taft thought that President Truman, before he committed our troops in Korea, should have asked the Congress not necessarily for a declaration but for an opinion-for a resolution.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Lyndon B. Johnson,lyndon-b-johnson,Lyndon B. Johnson,false
d64a7ea969ab991d2173e530,invocation_edge_daf9372d9f019ebb3070fb606dc0bfc23f096fee52a9a2a7b25dd9fc8278a29c,lyndon-b-johnson,Lyndon B. Johnson,harry-s-truman,Harry S. Truman,/the-presidency/presidential-speeches/november-17-1967-press-conference,6,1967-11-17,cold-war,Mature Cold War,"November 17, 1967: Press Conference",https://millercenter.org/the-presidency/presidential-speeches/november-17-1967-press-conference,President Truman,other/unclear,neutral,"I remember, to take one or two illustrations, when President Truman very courageously and, I think, very wisely went into Korea.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Lyndon B. Johnson,lyndon-b-johnson,Lyndon B. Johnson,false
5fd979ab66fa96621e114980,invocation_edge_daf9372d9f019ebb3070fb606dc0bfc23f096fee52a9a2a7b25dd9fc8278a29c,lyndon-b-johnson,Lyndon B. Johnson,harry-s-truman,Harry S. Truman,/the-presidency/presidential-speeches/november-17-1967-press-conference,35,1967-11-17,cold-war,Mature Cold War,"November 17, 1967: Press Conference",https://millercenter.org/the-presidency/presidential-speeches/november-17-1967-press-conference,President Truman,policy inheritance,neutral,"Here at the height of our prosperity when our gross national product is going to run at $850 billion, when we look at the precedents of what we have done in past wars-in Korea when President Truman asked for a tax increase, people supported it.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Lyndon B. Johnson,lyndon-b-johnson,Lyndon B. Johnson,false
c2ad8407a981f18e1f596f21,invocation_edge_daf9372d9f019ebb3070fb606dc0bfc23f096fee52a9a2a7b25dd9fc8278a29c,lyndon-b-johnson,Lyndon B. Johnson,harry-s-truman,Harry S. Truman,/the-presidency/presidential-speeches/november-17-1967-press-conference,42,1967-11-17,cold-war,Mature Cold War,"November 17, 1967: Press Conference",https://millercenter.org/the-presidency/presidential-speeches/november-17-1967-press-conference,Truman,other/unclear,neutral,"Now, when you look back upon it, there are very few people who would think that Wilson, Roosevelt, or Truman were in error.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Lyndon B. Johnson,lyndon-b-johnson,Lyndon B. Johnson,false
854b152f0d9a8a3f48379f9b,invocation_edge_daf9372d9f019ebb3070fb606dc0bfc23f096fee52a9a2a7b25dd9fc8278a29c,lyndon-b-johnson,Lyndon B. Johnson,harry-s-truman,Harry S. Truman,/the-presidency/presidential-speeches/january-14-1969-state-union-address,45,1969-01-14,cold-war,Mature Cold War,"January 14, 1969: State of the Union Address",https://millercenter.org/the-presidency/presidential-speeches/january-14-1969-state-union-address,Harry S. Truman,other/unclear,positive,"Now for five most demanding years in the White House, I have been strengthened by the counsel and the cooperation of two great former Presidents, Harry S.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Lyndon B. Johnson,lyndon-b-johnson,Lyndon B. Johnson,false
977d0efe4ada0a2ca10c1f66,invocation_edge_dd7f5733cd284cce1cea0e8f7d4007dbd1fd99a898223b57417ed4a008f8ac64,joe-biden,Joe Biden,barack-obama,Barack Obama,march-25-2021-first-press-conference,28,2021-03-25,present,Platform-era intensification,"March 25, 2021: First Press Conference",https://millercenter.org/the-presidency/presidential-speeches/march-25-2021-first-press-conference,President Obama,other/unclear,neutral,"When President Obama asked me to come and deal, I was in - I was in Turkey at the time, and he said, ""You got to come home and take care of",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Joe Biden,joe-biden,Joe Biden,false
e0abf7f928a80709b267ce59,invocation_edge_dd7f5733cd284cce1cea0e8f7d4007dbd1fd99a898223b57417ed4a008f8ac64,joe-biden,Joe Biden,barack-obama,Barack Obama,/the-presidency/presidential-speeches/november-15-2021-signing-infrastructure-investment-and-jobs,18,2021-11-15,present,Platform-era intensification,"November 15, 2021: Signing the Infrastructure Investment and Jobs Act",https://millercenter.org/the-presidency/presidential-speeches/november-15-2021-signing-infrastructure-investment-and-jobs,President Obama,other/unclear,neutral,"And I was - it was how I learned and earned the nickname ""Sheriff Joe"" from President Obama.",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Joe Biden,joe-biden,Joe Biden,false
abea04172af5f7856b4bb835,invocation_edge_dd7f5733cd284cce1cea0e8f7d4007dbd1fd99a898223b57417ed4a008f8ac64,joe-biden,Joe Biden,barack-obama,Barack Obama,/the-presidency/presidential-speeches/march-1-2022-state-union-address,87,2022-03-02,present,Platform-era intensification,"March 1, 2022: State of the Union Address",https://millercenter.org/the-presidency/presidential-speeches/march-1-2022-state-union-address,President Obama,policy inheritance,neutral,"Last month, I announced our plan to supercharge the Cancer Moonshot that President Obama asked me to lead six years ago.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Joe Biden,joe-biden,Joe Biden,false
fb249a08d97607fe470db677,invocation_edge_dd7f5733cd284cce1cea0e8f7d4007dbd1fd99a898223b57417ed4a008f8ac64,joe-biden,Joe Biden,barack-obama,Barack Obama,/the-presidency/presidential-speeches/september-1-2022-remarks-continued-battle-soul-nation,15,2022-09-02,present,Platform-era intensification,"September 1, 2022: Remarks on the Continued Battle for the Soul of the Nation",https://millercenter.org/the-presidency/presidential-speeches/september-1-2022-remarks-continued-battle-soul-nation,President Obama,policy inheritance,neutral,"I believed we could go from being the highest cost of prescriptions in the world to making prescription drugs and healthcare more affordable, so we passed the most significant healthcare reforms since President Obama signed the Affordable Care Act.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Joe Biden,joe-biden,Joe Biden,false
471b58aed22b99f677372e7a,invocation_edge_dd7f5733cd284cce1cea0e8f7d4007dbd1fd99a898223b57417ed4a008f8ac64,joe-biden,Joe Biden,barack-obama,Barack Obama,/the-presidency/presidential-speeches/february-7-2023-state-union-address,91,2023-02-08,present,Platform-era intensification,"February 7, 2023: State of the Union Address",https://millercenter.org/the-presidency/presidential-speeches/february-7-2023-state-union-address,President Obama,institutional precedent,neutral,"And fourth, last year Jill and I re-ignited the Cancer Moonshot that President Obama asked me to lead in our Administration.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Joe Biden,joe-biden,Joe Biden,false
bea71ea48b82286323d1cb09,invocation_edge_dd7f5733cd284cce1cea0e8f7d4007dbd1fd99a898223b57417ed4a008f8ac64,joe-biden,Joe Biden,barack-obama,Barack Obama,/the-presidency/presidential-speeches/september-24-2024-address-79th-united-nations-general-assembly,6,2024-09-24,present,Platform-era intensification,"September 24, 2024: Address before the 79th United Nations General Assembly",https://millercenter.org/the-presidency/presidential-speeches/september-24-2024-address-79th-united-nations-general-assembly,President Obama,other/unclear,neutral,"As vice president to President Obama, he asked me to work to wind down the military operations in Iraq.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Joe Biden,joe-biden,Joe Biden,false
ea1890afce31c9813e5f10bd,invocation_edge_deb2be593f8c7a0b1aa0e6ef2c7992c527b4656e3757a53baa11982b204f7f34,barack-obama,Barack Obama,george-washington,George Washington,/the-presidency/presidential-speeches/february-9-2010-news-conference-congressional-gridlock,20,2010-02-09,post-cold-war,Conservative turn & always-on presidency,"February 9, 2010: News Conference on Congressional Gridlock",https://millercenter.org/the-presidency/presidential-speeches/february-9-2010-news-conference-congressional-gridlock,Washington,historical comparison,neutral,What I've also heard is them saying that we would like to feel like Washington is working and able to get some things done.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Barack Obama,barack-obama,Barack Obama,false
9b4c32b0a45733d8c8cf7683,invocation_edge_deb2be593f8c7a0b1aa0e6ef2c7992c527b4656e3757a53baa11982b204f7f34,barack-obama,Barack Obama,george-washington,George Washington,/the-presidency/presidential-speeches/january-12-2016-2016-state-union-address,20,2016-01-12,post-cold-war,Conservative turn & always-on presidency,"January 12, 2016: 2016 State of the Union Address",https://millercenter.org/the-presidency/presidential-speeches/january-12-2016-2016-state-union-address,George Washington,other/unclear,neutral,America is Thomas Edison and the Wright Brothers and George Washington Carver.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Barack Obama,barack-obama,Barack Obama,false
95d92b9c50b0a5d1b5c13a7b,invocation_edge_deb2be593f8c7a0b1aa0e6ef2c7992c527b4656e3757a53baa11982b204f7f34,barack-obama,Barack Obama,george-washington,George Washington,/the-presidency/presidential-speeches/may-15-2016-commencement-address-rutgers-university,23,2016-05-15,post-cold-war,Conservative turn & always-on presidency,"May 15, 2016: Commencement Address at Rutgers University",https://millercenter.org/the-presidency/presidential-speeches/may-15-2016-commencement-address-rutgers-university,George Washington,other/unclear,neutral,"That spirit informed our inventors and our explorers, the Edisons and the Wright Brothers, and the George Washington Carvers and the Grace Hoppers, and the Norman Borlaugs and the Steve Jobses.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Barack Obama,barack-obama,Barack Obama,false
b7800fcf6bf33076b4b68977,invocation_edge_deb2be593f8c7a0b1aa0e6ef2c7992c527b4656e3757a53baa11982b204f7f34,barack-obama,Barack Obama,george-washington,George Washington,/the-presidency/presidential-speeches/january-10-2017-farewell-address-nation,33,2017-01-11,post-cold-war,Conservative turn & always-on presidency,"January 10, 2017: Farewell Address to the Nation",https://millercenter.org/the-presidency/presidential-speeches/january-10-2017-farewell-address-nation,George Washington,other/unclear,neutral,"In his own Farewell Address, George Washington wrote that self-government is the underpinning of our safety, prosperity, and liberty, but ""from different causes and from different quarters much pains will be taken .",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Barack Obama,barack-obama,Barack Obama,false
f0b0ba8081df9306feb1fff0,invocation_edge_dfe37cc24669ad64ababb5272e76828c81d97a112ce39cb89e18fe67372ffede,gerald-ford,Gerald Ford,richard-m-nixon,Richard M. Nixon,/the-presidency/presidential-speeches/september-8-1974-remarks-pardoning-richard-nixon,3,1974-09-08,cold-war,Mature Cold War,"September 8, 1974: Remarks on Pardoning Richard Nixon",https://millercenter.org/the-presidency/presidential-speeches/september-8-1974-remarks-pardoning-richard-nixon,Richard Nixon,other/unclear,positive,"And I have sought such guidance and searched my own conscience with special diligence to determine the right thing for me to do with respect to my predecessor in this place, Richard Nixon, and his loyal wife and family.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Gerald Ford,gerald-ford,Gerald Ford,false
a09dcd49988a6ea658753010,invocation_edge_dfe37cc24669ad64ababb5272e76828c81d97a112ce39cb89e18fe67372ffede,gerald-ford,Gerald Ford,richard-m-nixon,Richard M. Nixon,/the-presidency/presidential-speeches/september-8-1974-remarks-pardoning-richard-nixon,5,1974-09-08,cold-war,Mature Cold War,"September 8, 1974: Remarks on Pardoning Richard Nixon",https://millercenter.org/the-presidency/presidential-speeches/september-8-1974-remarks-pardoning-richard-nixon,Richard Nixon,other/unclear,neutral,"After years of bitter controversy and divisive national debate, I have been advised, and I am compelled to conclude that many months and perhaps more years will have to pass before Richard Nixon could obtain a fair trial by jury in any jurisdiction of the United States under governing decisions of the Supreme Court.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Gerald Ford,gerald-ford,Gerald Ford,false
895e8e857c604870fb3fefb6,invocation_edge_dfe37cc24669ad64ababb5272e76828c81d97a112ce39cb89e18fe67372ffede,gerald-ford,Gerald Ford,richard-m-nixon,Richard M. Nixon,/the-presidency/presidential-speeches/september-8-1974-remarks-pardoning-richard-nixon,7,1974-09-08,cold-war,Mature Cold War,"September 8, 1974: Remarks on Pardoning Richard Nixon",https://millercenter.org/the-presidency/presidential-speeches/september-8-1974-remarks-pardoning-richard-nixon,Richard Nixon,other/unclear,neutral,"In the end, the courts might well hold that Richard Nixon had been denied due process, and the verdict of history would even more be inconclusive with respect to those charges arising out of the period of his Presidency, of which I am presently aware.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Gerald Ford,gerald-ford,Gerald Ford,false
b17654ed2886c42422d439ed,invocation_edge_dfe37cc24669ad64ababb5272e76828c81d97a112ce39cb89e18fe67372ffede,gerald-ford,Gerald Ford,richard-m-nixon,Richard M. Nixon,/the-presidency/presidential-speeches/september-8-1974-remarks-pardoning-richard-nixon,8,1974-09-08,cold-war,Mature Cold War,"September 8, 1974: Remarks on Pardoning Richard Nixon",https://millercenter.org/the-presidency/presidential-speeches/september-8-1974-remarks-pardoning-richard-nixon,Richard Nixon,other/unclear,neutral,"But it is not the ultimate fate of Richard Nixon that most concerns me, though surely it deeply troubles every decent and every compassionate person.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Gerald Ford,gerald-ford,Gerald Ford,false
812910c3a0a818063119dcb0,invocation_edge_dfe37cc24669ad64ababb5272e76828c81d97a112ce39cb89e18fe67372ffede,gerald-ford,Gerald Ford,richard-m-nixon,Richard M. Nixon,/the-presidency/presidential-speeches/september-8-1974-remarks-pardoning-richard-nixon,11,1974-09-08,cold-war,Mature Cold War,"September 8, 1974: Remarks on Pardoning Richard Nixon",https://millercenter.org/the-presidency/presidential-speeches/september-8-1974-remarks-pardoning-richard-nixon,Richard Nixon,institutional precedent,neutral,"Ford, President of the United States, pursuant to the pardon power conferred upon me by Article II, Section 2, of the Constitution, have granted and by these presents do grant a full, free, and absolute pardon unto Richard Nixon for all offenses against the United States which he, Richard Nixon, has committed or may have committed or taken part in during the period from July (January) 20, 1969 through August 9,",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Gerald Ford,gerald-ford,Gerald Ford,false
a6d7550e18c6e75b20c67c6f,invocation_edge_dfe37cc24669ad64ababb5272e76828c81d97a112ce39cb89e18fe67372ffede,gerald-ford,Gerald Ford,richard-m-nixon,Richard M. Nixon,/the-presidency/presidential-speeches/september-8-1974-remarks-pardoning-richard-nixon,11,1974-09-08,cold-war,Mature Cold War,"September 8, 1974: Remarks on Pardoning Richard Nixon",https://millercenter.org/the-presidency/presidential-speeches/september-8-1974-remarks-pardoning-richard-nixon,Richard Nixon,other/unclear,positive,"Finally, I feel that Richard Nixon and his loved ones have suffered enough and will continue to suffer, no matter what I do, no matter what we, as a great and good nation, can do together to make his goal of peace come true.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Gerald Ford,gerald-ford,Gerald Ford,false
b3178ef53837136b6ceadb27,invocation_edge_dfe37cc24669ad64ababb5272e76828c81d97a112ce39cb89e18fe67372ffede,gerald-ford,Gerald Ford,richard-m-nixon,Richard M. Nixon,/the-presidency/presidential-speeches/september-8-1974-remarks-pardoning-richard-nixon,11,1974-09-08,cold-war,Mature Cold War,"September 8, 1974: Remarks on Pardoning Richard Nixon",https://millercenter.org/the-presidency/presidential-speeches/september-8-1974-remarks-pardoning-richard-nixon,Richard Nixon,institutional precedent,neutral,"Ford, President of the United States, pursuant to the pardon power conferred upon me by Article II, Section 2, of the Constitution, have granted and by these presents do grant a full, free, and absolute pardon unto Richard Nixon for all offenses against the United States which he, Richard Nixon, has committed or may have committed or taken part in during the period from July (January) 20, 1969 through August 9,",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Gerald Ford,gerald-ford,Gerald Ford,false
07b20e052bb7ebb968d83057,invocation_edge_dfe37cc24669ad64ababb5272e76828c81d97a112ce39cb89e18fe67372ffede,gerald-ford,Gerald Ford,richard-m-nixon,Richard M. Nixon,/the-presidency/presidential-speeches/september-23-1976-debate-president-gerald-ford-domestic-issues,33,1976-09-23,cold-war,Mature Cold War,"September 23, 1976: Debate with President Gerald Ford (Domestic Issues)",https://millercenter.org/the-presidency/presidential-speeches/september-23-1976-debate-president-gerald-ford-domestic-issues,Mr. Nixon,other/unclear,neutral,"Now, in the case of Mr.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Jimmy Carter,jimmy-carter,Jimmy Carter,true
e59b75e1bca291f084008ea1,invocation_edge_dfe37cc24669ad64ababb5272e76828c81d97a112ce39cb89e18fe67372ffede,gerald-ford,Gerald Ford,richard-m-nixon,Richard M. Nixon,/the-presidency/presidential-speeches/september-23-1976-debate-president-gerald-ford-domestic-issues,33,1976-09-23,cold-war,Mature Cold War,"September 23, 1976: Debate with President Gerald Ford (Domestic Issues)",https://millercenter.org/the-presidency/presidential-speeches/september-23-1976-debate-president-gerald-ford-domestic-issues,Mr. Nixon,other/unclear,neutral,Mr.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Jimmy Carter,jimmy-carter,Jimmy Carter,true
7b2ac8461bccc0959e07dfff,invocation_edge_dfe37cc24669ad64ababb5272e76828c81d97a112ce39cb89e18fe67372ffede,gerald-ford,Gerald Ford,richard-m-nixon,Richard M. Nixon,/the-presidency/presidential-speeches/september-23-1976-debate-president-gerald-ford-domestic-issues,34,1976-09-23,cold-war,Mature Cold War,"September 23, 1976: Debate with President Gerald Ford (Domestic Issues)",https://millercenter.org/the-presidency/presidential-speeches/september-23-1976-debate-president-gerald-ford-domestic-issues,Mr. Nixon,other/unclear,neutral,Mr.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,invocation-v2-rubric-1,AI-classified; not human-validated,Jimmy Carter,jimmy-carter,Jimmy Carter,true
