schema_version,contract_version,receipt_id,edge_id,scope_type,scope_id,scope_label,president_profile_id,president_name,topic_id,topic_level,topic_label,doc_name,para_idx,appearance_id,actual_speaker_profile_id,actual_speaker,source_document_owner_profile_id,source_document_owner,cross_owner,story_era_id,story_era_label,speech_date,speech_title,source_url,evidence_excerpt,selection_role,selection_position,evidence_policy
actual-speaker-topic-evidence-v1,actual-speaker-topic-network-v1,receipt_d31de3ad24f1c957b5cf623c22b4009775eea90a780b772e55abd4566192edf7,edge_7eda6ce881997f143a7b6f267ce08cebcfad6d3ac6fc499fc428526805771454,story_era,founding,Establishing the republic,john-adams,John Adams,topic_808789d7a0e8edad0be5ec687efb103a704d7b1ebd37e9e78d628803197b9205,level1,Procedural & Administrative,/the-presidency/presidential-speeches/december-3-1799-third-annual-message,8,appearance_4ee143d616c458aff65a2a7f150b7e1e24072779bfd42313658537b93b9631b3,john-adams,John Adams,john-adams,John Adams,False,founding,Establishing the republic,1799-12-03,"December 3, 1799: Third Annual Message",https://millercenter.org/the-presidency/presidential-speeches/december-3-1799-third-annual-message,"The act of Congress relative to the seat of the government of the United States requiring that on the first Monday of December next it should be transferred from Philadelphia to the District chosen for its permanent seat, it is proper for me to inform you that the commissioners appointed to provide suitable buildings for the accommodation of Congress and of…",middle,2,"Deterministic audit examples, not representative samples or historical proof: select the first, lower-middle, and last qualifying actual-speaker appearance chronologically, deduplicate appearances, and take the lowest qualifying paragraph index within each selected appearance."
actual-speaker-topic-evidence-v1,actual-speaker-topic-network-v1,receipt_813489d835578fc083961f05ccd8739b8db9e77d753b8a5df3e7cd3d88e7dcfd,edge_7eda6ce881997f143a7b6f267ce08cebcfad6d3ac6fc499fc428526805771454,story_era,founding,Establishing the republic,john-adams,John Adams,topic_808789d7a0e8edad0be5ec687efb103a704d7b1ebd37e9e78d628803197b9205,level1,Procedural & Administrative,/the-presidency/presidential-speeches/november-22-1800-fourth-annual-message,0,appearance_7b958f326da30bbc6c22e60ce71dbc91dfebd248218b2f63ccbcf30dd96c8fa2,john-adams,John Adams,john-adams,John Adams,False,founding,Establishing the republic,1800-11-22,"November 22, 1800: Fourth Annual Message",https://millercenter.org/the-presidency/presidential-speeches/november-22-1800-fourth-annual-message,"Gentlemen of the Senate and Gentlemen of the House of Representatives: Immediately after the adjournment of Congress at their last session in Philadelphia I gave directions, in compliance with the laws, for the removal of the public offices, records, and property. These directions have been executed, and the public officers have since resided and conducted…",last,4,"Deterministic audit examples, not representative samples or historical proof: select the first, lower-middle, and last qualifying actual-speaker appearance chronologically, deduplicate appearances, and take the lowest qualifying paragraph index within each selected appearance."
actual-speaker-topic-evidence-v1,actual-speaker-topic-network-v1,receipt_50aac45f494edb811464a07601ff229d6c911eb9aece8192bfbce6140e70b09d,edge_6f9ac2a892f1614d50e0e62b79591f132ed8ae6be28bf72df493f70691c7a43c,story_era,founding,Establishing the republic,thomas-jefferson,Thomas Jefferson,topic_808789d7a0e8edad0be5ec687efb103a704d7b1ebd37e9e78d628803197b9205,level1,Procedural & Administrative,/the-presidency/presidential-speeches/december-8-1801-first-annual-message,9,appearance_6fecd5b3e810eb7b0c7e909a08400b8dd77394811b9d9dd2885b7569789f2052,thomas-jefferson,Thomas Jefferson,thomas-jefferson,Thomas Jefferson,False,founding,Establishing the republic,1801-12-08,"December 8, 1801: First Annual Message",https://millercenter.org/the-presidency/presidential-speeches/december-8-1801-first-annual-message,"These views, however, of reducing our burdens, are formed on the expectation that a sensible, and at the same time a salutary reduction, may take place in our habitual expenditures. For this purpose, those of the civil government, the army, and navy, will need revisal. When we consider that this government is charged with the external and mutual relations o…",first,0,"Deterministic audit examples, not representative samples or historical proof: select the first, lower-middle, and last qualifying actual-speaker appearance chronologically, deduplicate appearances, and take the lowest qualifying paragraph index within each selected appearance."
actual-speaker-topic-evidence-v1,actual-speaker-topic-network-v1,receipt_935129e454797273ccdaa8d5226bfb52263eeffade99deb0d504df905ed5c603,edge_6f9ac2a892f1614d50e0e62b79591f132ed8ae6be28bf72df493f70691c7a43c,story_era,founding,Establishing the republic,thomas-jefferson,Thomas Jefferson,topic_808789d7a0e8edad0be5ec687efb103a704d7b1ebd37e9e78d628803197b9205,level1,Procedural & Administrative,/the-presidency/presidential-speeches/december-17-1803-address-brothers-choctaw-nation,7,appearance_d8bc99b9052c4810ea93c93999d6b964c82c6e3b8aba987e0730ade332f8264d,thomas-jefferson,Thomas Jefferson,thomas-jefferson,Thomas Jefferson,False,founding,Establishing the republic,1803-12-17,"December 17, 1803: Address to the Brothers of Choctaw Nation",https://millercenter.org/the-presidency/presidential-speeches/december-17-1803-address-brothers-choctaw-nation,"As to the removal of the store, the interpreter, and the agent, and any other matters you may wish to speak about, the Secretary at War will enter into explanations with you, and whatever he says, you may consider as said by myself, and what he promises you will be faithfully performed. I am glad, brothers, you are willing to go and visit some other parts o…",middle,3,"Deterministic audit examples, not representative samples or historical proof: select the first, lower-middle, and last qualifying actual-speaker appearance chronologically, deduplicate appearances, and take the lowest qualifying paragraph index within each selected appearance."
actual-speaker-topic-evidence-v1,actual-speaker-topic-network-v1,receipt_2e1af636add20cebc65f00e3c7ce94e8d2b26ab2cc0ba4ef982f2ddb586d9eb7,edge_6f9ac2a892f1614d50e0e62b79591f132ed8ae6be28bf72df493f70691c7a43c,story_era,founding,Establishing the republic,thomas-jefferson,Thomas Jefferson,topic_808789d7a0e8edad0be5ec687efb103a704d7b1ebd37e9e78d628803197b9205,level1,Procedural & Administrative,/the-presidency/presidential-speeches/july-2-1807-proclamation-response-chesapeake-affair,8,appearance_28462483c431cd4cdd6b8e75410205ffbafa35cd5afffca14472d557762e58d4,thomas-jefferson,Thomas Jefferson,thomas-jefferson,Thomas Jefferson,False,founding,Establishing the republic,1807-07-02,"July 2, 1807: Proclamation in Response to the Chesapeake Affair",https://millercenter.org/the-presidency/presidential-speeches/july-2-1807-proclamation-response-chesapeake-affair,"Provided, nevertheless, that if any such vessel shall be forced into the harbors or waters of the United States by distress, by the dangers of the sea, or by the pursuit of an enemy, or shall enter them charged with dispatches or business from their Government, or shall be a public packet for the conveyance of letters and dispatches, the commanding officer,…",last,7,"Deterministic audit examples, not representative samples or historical proof: select the first, lower-middle, and last qualifying actual-speaker appearance chronologically, deduplicate appearances, and take the lowest qualifying paragraph index within each selected appearance."
actual-speaker-topic-evidence-v1,actual-speaker-topic-network-v1,receipt_a1ef617fc555633efb96529aba3819931573af8dec24c189277a6cd85568dc59,edge_5a3de0ad9da90c2f7d1155e2ec64ccaedb9c86457a6adb0bd03b47daa22f4750,story_era,founding,Establishing the republic,george-washington,George Washington,topic_b06b6b33b3356fbb9bf02b5cf3a44db3f664b60ffabf997972a749619b7acfe4,level1,Personal Narrative & Reflection,/the-presidency/presidential-speeches/april-30-1789-first-inaugural-address,0,appearance_32d80f2b9cf4bbba91992ca9e280248036fed58aae9e2146290d466479a99125,george-washington,George Washington,george-washington,George Washington,False,founding,Establishing the republic,1789-04-30,"April 30, 1789: First Inaugural Address",https://millercenter.org/the-presidency/presidential-speeches/april-30-1789-first-inaugural-address,"Fellow Citizens of the Senate and the House of Representatives: Among the vicissitudes incident to life, no event could have filled me with greater anxieties than that of which the notification was transmitted by your order, and received on the fourteenth day of the present month. On the one hand, I was summoned by my Country, whose voice I can never hear b…",first,0,"Deterministic audit examples, not representative samples or historical proof: select the first, lower-middle, and last qualifying actual-speaker appearance chronologically, deduplicate appearances, and take the lowest qualifying paragraph index within each selected appearance."
actual-speaker-topic-evidence-v1,actual-speaker-topic-network-v1,receipt_45332eea30138ac8e4766644acc87d41b30700743e672709c45a6bb723a36c74,edge_5a3de0ad9da90c2f7d1155e2ec64ccaedb9c86457a6adb0bd03b47daa22f4750,story_era,founding,Establishing the republic,george-washington,George Washington,topic_b06b6b33b3356fbb9bf02b5cf3a44db3f664b60ffabf997972a749619b7acfe4,level1,Personal Narrative & Reflection,/the-presidency/presidential-speeches/december-3-1793-fifth-annual-message-congress,0,appearance_576c461ce967dbcdb9cc54f2228db1d1a26aa6d62baaadfb723953b10c064ebe,george-washington,George Washington,george-washington,George Washington,False,founding,Establishing the republic,1793-12-03,"December 3, 1793: Fifth Annual Message to Congress",https://millercenter.org/the-presidency/presidential-speeches/december-3-1793-fifth-annual-message-congress,Fellow Citizens of the Senate and of the House of Representatives. Since the commencement of the term for which I have been again calledinto office no fit occasion has arisen for expressing to me fellow citizensat large the deep and respectful sense which I feel of the renewed testimonyof public approbation. While on the one hand it awakened my gratitude fo…,middle,3,"Deterministic audit examples, not representative samples or historical proof: select the first, lower-middle, and last qualifying actual-speaker appearance chronologically, deduplicate appearances, and take the lowest qualifying paragraph index within each selected appearance."
actual-speaker-topic-evidence-v1,actual-speaker-topic-network-v1,receipt_21a526c60c2abf1bb5c57bce7ce1e55f682942c2ae15f839271e16d83913b074,edge_5a3de0ad9da90c2f7d1155e2ec64ccaedb9c86457a6adb0bd03b47daa22f4750,story_era,founding,Establishing the republic,george-washington,George Washington,topic_b06b6b33b3356fbb9bf02b5cf3a44db3f664b60ffabf997972a749619b7acfe4,level1,Personal Narrative & Reflection,/the-presidency/presidential-speeches/december-7-1796-eighth-annual-message-congress,23,appearance_ea5722eaf9eff7b7cb1d66a3d1743ee37661a0277eb036151f7c891b5966036a,george-washington,George Washington,george-washington,George Washington,False,founding,Establishing the republic,1796-12-07,"December 7, 1796: Eighth Annual Message to Congress",https://millercenter.org/the-presidency/presidential-speeches/december-7-1796-eighth-annual-message-congress,"The situation in which I now stand, for the last time, in the midst of the Representatives of the People of the United States, naturally recalls the period when the Administration of the present form of Government commenced; and I cannot omit the occasion, to congratulate you and my Country, on the success of the experiment; nor to repeat my fervent supplic…",last,7,"Deterministic audit examples, not representative samples or historical proof: select the first, lower-middle, and last qualifying actual-speaker appearance chronologically, deduplicate appearances, and take the lowest qualifying paragraph index within each selected appearance."
actual-speaker-topic-evidence-v1,actual-speaker-topic-network-v1,receipt_80cc1fb5fe87dd24a26b9775c3c3bd0b78dc8c743ae34e32513481b6d3982cbe,edge_78d15dfe5858e54add2bd6d8cacd78a9449f7aa7db0febef2bf752eb7d7ef7f5,story_era,founding,Establishing the republic,john-adams,John Adams,topic_b06b6b33b3356fbb9bf02b5cf3a44db3f664b60ffabf997972a749619b7acfe4,level1,Personal Narrative & Reflection,/the-presidency/presidential-speeches/march-4-1797-inaugural-address,3,appearance_28b82f5078c1675cb974a4c84801013883ff249451347a95db429af38f0d8163,john-adams,John Adams,john-adams,John Adams,False,founding,Establishing the republic,1797-03-04,"March 4, 1797: Inaugural Address",https://millercenter.org/the-presidency/presidential-speeches/march-4-1797-inaugural-address,"The public disquisitions, discussions, and deliberations issued in the present happy Constitution of Government. Employed in the service of my country abroad during the whole course of these transactions, I first saw the Constitution of the United States in a foreign country. Irritated by no literary altercation, animated by no public debate, heated by no p…",first,0,"Deterministic audit examples, not representative samples or historical proof: select the first, lower-middle, and last qualifying actual-speaker appearance chronologically, deduplicate appearances, and take the lowest qualifying paragraph index within each selected appearance."
actual-speaker-topic-evidence-v1,actual-speaker-topic-network-v1,receipt_0d6e769fe8dcee3fc01808695398ee64ed0e914f6946775722a4d810a7131f85,edge_78d15dfe5858e54add2bd6d8cacd78a9449f7aa7db0febef2bf752eb7d7ef7f5,story_era,founding,Establishing the republic,john-adams,John Adams,topic_b06b6b33b3356fbb9bf02b5cf3a44db3f664b60ffabf997972a749619b7acfe4,level1,Personal Narrative & Reflection,/the-presidency/presidential-speeches/december-3-1799-third-annual-message,11,appearance_4ee143d616c458aff65a2a7f150b7e1e24072779bfd42313658537b93b9631b3,john-adams,John Adams,john-adams,John Adams,False,founding,Establishing the republic,1799-12-03,"December 3, 1799: Third Annual Message",https://millercenter.org/the-presidency/presidential-speeches/december-3-1799-third-annual-message,"As to myself, it is my anxious desire so to execute the trust reposed in me as to render the people of the United States prosperous and happy. I rely with entire confidence on your cooperation in objects equally your care, and that our mutual labors will serve to increase and confirm union among our fellow citizens and an unshaken attachment to our governme…",middle,2,"Deterministic audit examples, not representative samples or historical proof: select the first, lower-middle, and last qualifying actual-speaker appearance chronologically, deduplicate appearances, and take the lowest qualifying paragraph index within each selected appearance."
actual-speaker-topic-evidence-v1,actual-speaker-topic-network-v1,receipt_336759616a078bfcabf26c31400a9fe5fbf043cccce64a858c638c62fc4319b5,edge_78d15dfe5858e54add2bd6d8cacd78a9449f7aa7db0febef2bf752eb7d7ef7f5,story_era,founding,Establishing the republic,john-adams,John Adams,topic_b06b6b33b3356fbb9bf02b5cf3a44db3f664b60ffabf997972a749619b7acfe4,level1,Personal Narrative & Reflection,/the-presidency/presidential-speeches/november-22-1800-fourth-annual-message,4,appearance_7b958f326da30bbc6c22e60ce71dbc91dfebd248218b2f63ccbcf30dd96c8fa2,john-adams,John Adams,john-adams,John Adams,False,founding,Establishing the republic,1800-11-22,"November 22, 1800: Fourth Annual Message",https://millercenter.org/the-presidency/presidential-speeches/november-22-1800-fourth-annual-message,"In compliance with a law of the last session of Congress, the officers and soldiers of the temporary army have been discharged. It affords real pleasure to recollect the honorable testimony they gave of the patriotic motives which brought them into the service of their country, by the readiness and regularity with which they returned to the station of priva…",last,4,"Deterministic audit examples, not representative samples or historical proof: select the first, lower-middle, and last qualifying actual-speaker appearance chronologically, deduplicate appearances, and take the lowest qualifying paragraph index within each selected appearance."
actual-speaker-topic-evidence-v1,actual-speaker-topic-network-v1,receipt_a50fecb776ab3688b0808ee40adf97bdd55b35ca652687988a6a53d708e28309,edge_0c10e797c6908bc004c0472c0e3234c9669ea0389ab9eaa7696a1afb40faad52,story_era,founding,Establishing the republic,thomas-jefferson,Thomas Jefferson,topic_b06b6b33b3356fbb9bf02b5cf3a44db3f664b60ffabf997972a749619b7acfe4,level1,Personal Narrative & Reflection,/the-presidency/presidential-speeches/march-4-1801-first-inaugural-address,0,appearance_9daf3b18b1fd7b4dff951288a3c5f39128700764b38e399cfc00c57a35d91ca3,thomas-jefferson,Thomas Jefferson,thomas-jefferson,Thomas Jefferson,False,founding,Establishing the republic,1801-03-04,"March 4, 1801: First Inaugural Address",https://millercenter.org/the-presidency/presidential-speeches/march-4-1801-first-inaugural-address,"FRIENDS AND FELLOW-CITIZENS, Called upon to undertake the duties of the first executive office of our country, I avail myself of the presence of that portion of my fellow-citizens which is here assembled to express my grateful thanks for the favor with which they have been pleased to look toward me, to declare a sincere consciousness that the task is above…",first,0,"Deterministic audit examples, not representative samples or historical proof: select the first, lower-middle, and last qualifying actual-speaker appearance chronologically, deduplicate appearances, and take the lowest qualifying paragraph index within each selected appearance."
actual-speaker-topic-evidence-v1,actual-speaker-topic-network-v1,receipt_b0c62ee2bd27d790021362f914664ab4b79c062ff04f4a4c5efa589117a33e48,edge_0c10e797c6908bc004c0472c0e3234c9669ea0389ab9eaa7696a1afb40faad52,story_era,founding,Establishing the republic,thomas-jefferson,Thomas Jefferson,topic_b06b6b33b3356fbb9bf02b5cf3a44db3f664b60ffabf997972a749619b7acfe4,level1,Personal Narrative & Reflection,/the-presidency/presidential-speeches/march-4-1805-second-inaugural-address,0,appearance_a5aefde3c6a6a1c28163ccbaa2aa60b16eb06f1ab4490af93ef3f07b69ca60c6,thomas-jefferson,Thomas Jefferson,thomas-jefferson,Thomas Jefferson,False,founding,Establishing the republic,1805-03-04,"March 4, 1805: Second Inaugural Address",https://millercenter.org/the-presidency/presidential-speeches/march-4-1805-second-inaugural-address,"Proceeding, fellow citizens, to that qualification which the constitution requires, before my entrance on the charge again conferred upon me, it is my duty to express the deep sense I entertain of this new proof of confidence from my fellow citizens at large, and the zeal with which it inspires me, so to conduct myself as may best satisfy their just expecta…",middle,3,"Deterministic audit examples, not representative samples or historical proof: select the first, lower-middle, and last qualifying actual-speaker appearance chronologically, deduplicate appearances, and take the lowest qualifying paragraph index within each selected appearance."
actual-speaker-topic-evidence-v1,actual-speaker-topic-network-v1,receipt_a85d45acab106080e58d3a76f124f85acbe07749caf0b59767cc9bca464f6d13,edge_0c10e797c6908bc004c0472c0e3234c9669ea0389ab9eaa7696a1afb40faad52,story_era,founding,Establishing the republic,thomas-jefferson,Thomas Jefferson,topic_b06b6b33b3356fbb9bf02b5cf3a44db3f664b60ffabf997972a749619b7acfe4,level1,Personal Narrative & Reflection,/the-presidency/presidential-speeches/april-3-1809-message-inhabitants-albemarle-county,0,appearance_7eef234447235b629dceb27672d3d32456941b3893f4b6e8de0ba355dac118ec,thomas-jefferson,Thomas Jefferson,thomas-jefferson,Thomas Jefferson,False,founding,Establishing the republic,1809-04-03,"April 3, 1809: Message to the Inhabitants of Albemarle County",https://millercenter.org/the-presidency/presidential-speeches/april-3-1809-message-inhabitants-albemarle-county,"Returning to the scenes of my birth and early life, to the society of those with whom I was raised, and who have been ever dear to me, I receive, fellow citizens and neighbors, with inexpressible pleasure, the cordial welcome you are so good as to give me. Long absent on duties which the history of a wonderful era made incumbent on those called to them, the…",last,7,"Deterministic audit examples, not representative samples or historical proof: select the first, lower-middle, and last qualifying actual-speaker appearance chronologically, deduplicate appearances, and take the lowest qualifying paragraph index within each selected appearance."
actual-speaker-topic-evidence-v1,actual-speaker-topic-network-v1,receipt_4fade10770af058cdcaf85e40454b4f30365021d5fbe256da5ad177b4a036cd0,edge_473caf15558b06684ffa484a5003a72c0739e5b4007f4dc1d1d10738c2f8b0b8,story_era,founding,Establishing the republic,george-washington,George Washington,topic_b9fc73bb18ca058e7f189c867a51071c93e7fea7d67167933f18846a43f46e2c,level1,Constitutional Order & Governance,/the-presidency/presidential-speeches/april-30-1789-first-inaugural-address,5,appearance_32d80f2b9cf4bbba91992ca9e280248036fed58aae9e2146290d466479a99125,george-washington,George Washington,george-washington,George Washington,False,founding,Establishing the republic,1789-04-30,"April 30, 1789: First Inaugural Address",https://millercenter.org/the-presidency/presidential-speeches/april-30-1789-first-inaugural-address,"By the article establishing the Executive Department, it is made the duty of the President ""to recommend to your consideration, such measures as he shall judge necessary and expedient."" The circumstances under which I now meet you, will acquit me from entering into that subject, farther than to refer to the Great Constitutional Charter under which you are a…",first,0,"Deterministic audit examples, not representative samples or historical proof: select the first, lower-middle, and last qualifying actual-speaker appearance chronologically, deduplicate appearances, and take the lowest qualifying paragraph index within each selected appearance."
actual-speaker-topic-evidence-v1,actual-speaker-topic-network-v1,receipt_e2a9301b0ae911af9e106177439fe5133e2fdb206d72ba87a1b241baa02e6da9,edge_473caf15558b06684ffa484a5003a72c0739e5b4007f4dc1d1d10738c2f8b0b8,story_era,founding,Establishing the republic,george-washington,George Washington,topic_b9fc73bb18ca058e7f189c867a51071c93e7fea7d67167933f18846a43f46e2c,level1,Constitutional Order & Governance,/the-presidency/presidential-speeches/december-3-1793-fifth-annual-message-congress,3,appearance_576c461ce967dbcdb9cc54f2228db1d1a26aa6d62baaadfb723953b10c064ebe,george-washington,George Washington,george-washington,George Washington,False,founding,Establishing the republic,1793-12-03,"December 3, 1793: Fifth Annual Message to Congress",https://millercenter.org/the-presidency/presidential-speeches/december-3-1793-fifth-annual-message-congress,"Where individuals shall, within the United States, array themselvesin hostility against any of the powers at war, or enter upon military expeditionsor enterprises within the jurisdiction of the United States, or usurp andexercise judicial authority within the United States, or where the penaltieson violations of the law of nations may have been indistinctly…",middle,6,"Deterministic audit examples, not representative samples or historical proof: select the first, lower-middle, and last qualifying actual-speaker appearance chronologically, deduplicate appearances, and take the lowest qualifying paragraph index within each selected appearance."
actual-speaker-topic-evidence-v1,actual-speaker-topic-network-v1,receipt_3efec7785461453df630061cadde507d20d1df69049a270e391dc6d66936337c,edge_473caf15558b06684ffa484a5003a72c0739e5b4007f4dc1d1d10738c2f8b0b8,story_era,founding,Establishing the republic,george-washington,George Washington,topic_b9fc73bb18ca058e7f189c867a51071c93e7fea7d67167933f18846a43f46e2c,level1,Constitutional Order & Governance,/the-presidency/presidential-speeches/december-7-1796-eighth-annual-message-congress,15,appearance_ea5722eaf9eff7b7cb1d66a3d1743ee37661a0277eb036151f7c891b5966036a,george-washington,George Washington,george-washington,George Washington,False,founding,Establishing the republic,1796-12-07,"December 7, 1796: Eighth Annual Message to Congress",https://millercenter.org/the-presidency/presidential-speeches/december-7-1796-eighth-annual-message-congress,"Amongst the motives to such an Institution, the assimilation of the principles, opinions and manners of our Country men, but the common education of a portion of our Youth from every quarter, well deserves attention. The more homogeneous our Citizens can be made in these particulars, the greater will be our prospect of permanent Union; and a primary object…",last,13,"Deterministic audit examples, not representative samples or historical proof: select the first, lower-middle, and last qualifying actual-speaker appearance chronologically, deduplicate appearances, and take the lowest qualifying paragraph index within each selected appearance."
actual-speaker-topic-evidence-v1,actual-speaker-topic-network-v1,receipt_700e25ddb311fff28b280ae1be810d74884b6ea7d6a0768906e28c1ca02c3ea4,edge_50804d345f8cda6367b2c166c22adecbf92a349cebd52bcd31fdb8b258162424,story_era,founding,Establishing the republic,john-adams,John Adams,topic_b9fc73bb18ca058e7f189c867a51071c93e7fea7d67167933f18846a43f46e2c,level1,Constitutional Order & Governance,/the-presidency/presidential-speeches/march-4-1797-inaugural-address,1,appearance_28b82f5078c1675cb974a4c84801013883ff249451347a95db429af38f0d8163,john-adams,John Adams,john-adams,John Adams,False,founding,Establishing the republic,1797-03-04,"March 4, 1797: Inaugural Address",https://millercenter.org/the-presidency/presidential-speeches/march-4-1797-inaugural-address,"The zeal and ardor of the people during the Revolutionary war, supplying the place of government, commanded a degree of order sufficient at least for the temporary preservation of society. The Confederation which was early felt to be necessary was prepared from the models of the Batavian and Helvetic confederacies, the only examples which remain with any de…",first,0,"Deterministic audit examples, not representative samples or historical proof: select the first, lower-middle, and last qualifying actual-speaker appearance chronologically, deduplicate appearances, and take the lowest qualifying paragraph index within each selected appearance."
actual-speaker-topic-evidence-v1,actual-speaker-topic-network-v1,receipt_3d3993c33ed6f884aa91073b4b96a2a8e690b17771032c1a675f0c85cfd0c58b,edge_50804d345f8cda6367b2c166c22adecbf92a349cebd52bcd31fdb8b258162424,story_era,founding,Establishing the republic,john-adams,John Adams,topic_b9fc73bb18ca058e7f189c867a51071c93e7fea7d67167933f18846a43f46e2c,level1,Constitutional Order & Governance,/the-presidency/presidential-speeches/may-16-1797-special-session-message-congress-xyz-affair,10,appearance_85e9b104197e0f677354edc1667755163b18a8a41939ffd6a8e248ef2fa8fe30,john-adams,John Adams,john-adams,John Adams,False,founding,Establishing the republic,1797-05-16,"May 16, 1797: Special Session Message to Congress (XYZ Affair)",https://millercenter.org/the-presidency/presidential-speeches/may-16-1797-special-session-message-congress-xyz-affair,"It evinces a disposition to separate the people of the United States from the government, to persuade them that they have different affections, principles, and interests from those of their fellow citizens whom they themselves have chosen to manage their common concerns, and thus to produce divisions fatal to our peace. Such attempts ought to be repelled wi…",middle,1,"Deterministic audit examples, not representative samples or historical proof: select the first, lower-middle, and last qualifying actual-speaker appearance chronologically, deduplicate appearances, and take the lowest qualifying paragraph index within each selected appearance."
actual-speaker-topic-evidence-v1,actual-speaker-topic-network-v1,receipt_656fb497198233db0a7e0a9c99e4b84c7cf68dc29f24a099078f4b51978dc538,edge_50804d345f8cda6367b2c166c22adecbf92a349cebd52bcd31fdb8b258162424,story_era,founding,Establishing the republic,john-adams,John Adams,topic_b9fc73bb18ca058e7f189c867a51071c93e7fea7d67167933f18846a43f46e2c,level1,Constitutional Order & Governance,/the-presidency/presidential-speeches/november-22-1800-fourth-annual-message,3,appearance_7b958f326da30bbc6c22e60ce71dbc91dfebd248218b2f63ccbcf30dd96c8fa2,john-adams,John Adams,john-adams,John Adams,False,founding,Establishing the republic,1800-11-22,"November 22, 1800: Fourth Annual Message",https://millercenter.org/the-presidency/presidential-speeches/november-22-1800-fourth-annual-message,"It is with you, gentlemen, to consider whether the local powers over the District of Columbia vested by the Constitution in the Congress of the United States shall be immediately exercised. If in your opinion this important trust ought now to be executed, you can not fail while performing it to take into view the future probable situation of the territory f…",last,3,"Deterministic audit examples, not representative samples or historical proof: select the first, lower-middle, and last qualifying actual-speaker appearance chronologically, deduplicate appearances, and take the lowest qualifying paragraph index within each selected appearance."
actual-speaker-topic-evidence-v1,actual-speaker-topic-network-v1,receipt_fd25b616acd1adca572c1e61cb872dac25b93a6204457cc59aa413b9054faee6,edge_c05edb409baf12936e088d521378ade10096b2a00634bbb99001399685c63d7d,story_era,founding,Establishing the republic,thomas-jefferson,Thomas Jefferson,topic_b9fc73bb18ca058e7f189c867a51071c93e7fea7d67167933f18846a43f46e2c,level1,Constitutional Order & Governance,/the-presidency/presidential-speeches/march-4-1801-first-inaugural-address,2,appearance_9daf3b18b1fd7b4dff951288a3c5f39128700764b38e399cfc00c57a35d91ca3,thomas-jefferson,Thomas Jefferson,thomas-jefferson,Thomas Jefferson,False,founding,Establishing the republic,1801-03-04,"March 4, 1801: First Inaugural Address",https://millercenter.org/the-presidency/presidential-speeches/march-4-1801-first-inaugural-address,"During the contest of opinion through which we have passed the animation of discussions and of exertions has sometimes worn an aspect which might impose on strangers unused to think freely and to speak and to write what they think; but this being now decided by the voice of the nation, announced according to the rules of the Constitution, all will, of cours…",first,0,"Deterministic audit examples, not representative samples or historical proof: select the first, lower-middle, and last qualifying actual-speaker appearance chronologically, deduplicate appearances, and take the lowest qualifying paragraph index within each selected appearance."
actual-speaker-topic-evidence-v1,actual-speaker-topic-network-v1,receipt_210972cede2e28140a250d07395edc8040c55895a636f1090f1cb69dbf46fb6a,edge_c05edb409baf12936e088d521378ade10096b2a00634bbb99001399685c63d7d,story_era,founding,Establishing the republic,thomas-jefferson,Thomas Jefferson,topic_b9fc73bb18ca058e7f189c867a51071c93e7fea7d67167933f18846a43f46e2c,level1,Constitutional Order & Governance,/the-presidency/presidential-speeches/march-4-1805-second-inaugural-address,5,appearance_a5aefde3c6a6a1c28163ccbaa2aa60b16eb06f1ab4490af93ef3f07b69ca60c6,thomas-jefferson,Thomas Jefferson,thomas-jefferson,Thomas Jefferson,False,founding,Establishing the republic,1805-03-04,"March 4, 1805: Second Inaugural Address",https://millercenter.org/the-presidency/presidential-speeches/march-4-1805-second-inaugural-address,"I have said, fellow citizens, that the income reserved had enabled us to extend our limits; but that extension may possibly pay for itself before we are called on, and in the meantime, may keep down the accruing interest; in all events, it will repay the advances we have made. I know that the acquisition of Louisiana has been disapproved by some, from a can…",middle,5,"Deterministic audit examples, not representative samples or historical proof: select the first, lower-middle, and last qualifying actual-speaker appearance chronologically, deduplicate appearances, and take the lowest qualifying paragraph index within each selected appearance."
actual-speaker-topic-evidence-v1,actual-speaker-topic-network-v1,receipt_296a9a6c49c66dd6f8d5bb1de6a4a6a0ae3855e105adc6eb53c3cad6808fa2c1,edge_c05edb409baf12936e088d521378ade10096b2a00634bbb99001399685c63d7d,story_era,founding,Establishing the republic,thomas-jefferson,Thomas Jefferson,topic_b9fc73bb18ca058e7f189c867a51071c93e7fea7d67167933f18846a43f46e2c,level1,Constitutional Order & Governance,/the-presidency/presidential-speeches/october-27-1807-seventh-annual-message,11,appearance_ffb92423456f661e351244ac348b80683ca01e99c235dd133962e8bd0c24bc05,thomas-jefferson,Thomas Jefferson,thomas-jefferson,Thomas Jefferson,False,founding,Establishing the republic,1807-10-27,"October 27, 1807: Seventh Annual Message",https://millercenter.org/the-presidency/presidential-speeches/october-27-1807-seventh-annual-message,"The moment our peace was threatened I deemed it indispensable to secure a greater provision of those articles of military stores with which our magazines were not sufficiently furnished. To have awaited a previous and special sanction by law would have lost occasions which might not be retrieved. I did not hesitate, therefore to authorize engagements for su…",last,10,"Deterministic audit examples, not representative samples or historical proof: select the first, lower-middle, and last qualifying actual-speaker appearance chronologically, deduplicate appearances, and take the lowest qualifying paragraph index within each selected appearance."
