candidate_id,speaker,target,doc_name,para_idx,speech_date,era,raw_mention,function,stance,evidence_span,rationale,quotation_status,target_status,evidence_status
4559ee60fc37676edaf0c135,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,2,1960-10-07 17:00:00,The Cold War,President Nixon,other/unclear,neutral,Niven and is for Vice President Nixon.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
2dd15bc003d41a7c624f6054,John F. Kennedy,Harry S. Truman,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,3,1960-10-07 17:00:00,The Cold War,Truman,institutional precedent,neutral,Would you compare the validity of that statement with the validity of your own statements in previous campaigns that the Truman Administration was responsible for the loss of China to the Communists?,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
bf77b6098fee9763e7ca2f62,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,3,1960-10-07 17:00:00,The Cold War,MR. NIXON,other/unclear,neutral,MR.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
6d297286a3ec2334e4975a29,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,7,1960-10-07 17:00:00,The Cold War,Mr. Nixon,policy inheritance,neutral,"Where I've been critical of the Administration's policy, and where I criticized Mr.",Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
f9a91eb3ec9e317a9d297c32,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,9,1960-10-07 17:00:00,The Cold War,Mr. Nixon,other/unclear,neutral,In my judgment that statement has been distorted uh - by Mr.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
f31cc1711c6f275bb7f1c5ab,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,10,1960-10-07 17:00:00,The Cold War,Mr. Nixon,other/unclear,neutral,"And I said that I felt that rather than tell the lie which we told, rather than indicate that the flights would continue - in fact, I believe Mr.",Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
7db0f5248ce42af41370bc12,John F. Kennedy,Dwight D. Eisenhower,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,10,1960-10-07 17:00:00,The Cold War,Eisenhower,institutional precedent,neutral,The point that is always left out is the fact that we expressed regrets to Castro this winter; that we expressed regrets - the Eisenhower Administration expressed regrets - for a flight over Southern Russia in 1958.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
868b2c166ed2009b5cc2907c,John F. Kennedy,Theodore Roosevelt,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,11,1960-10-07 17:00:00,The Cold War,Theodore Roosevelt,other/unclear,neutral,That is the accepted procedure between nations; and my judgment is that we should follow the advice of Theodore Roosevelt: Be strong; maintain a strong position; but also speak softly.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
d0cca226fcdc2c5aef747ce9,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,13,1960-10-07 17:00:00,The Cold War,MR. NIXON,other/unclear,neutral,MR.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
f85aba765ca2d55e2f4719b3,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,16,1960-10-07 17:00:00,The Cold War,President Nixon,other/unclear,neutral,Spivak with a question for Vice President Nixon.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
d6b49a3953c4d92c20535900,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,17,1960-10-07 17:00:00,The Cold War,MR. NIXON,other/unclear,neutral,MR.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
a5668f6a3212f47f3be9f3cd,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,21,1960-10-07 17:00:00,The Cold War,Mr. Nixon,other/unclear,neutral,"KENNEDY: Well, Mr.",Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
3d07ddb1c55c39d36f868d1e,John F. Kennedy,Franklin D. Roosevelt,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,28,1960-10-07 17:00:00,The Cold War,Franklin Roosevelt,other/unclear,neutral,"Unless the president speaks, then of course uh - the country doesn't speak, and Franklin Roosevelt said: ""The pre - uh - the presidency of the United States is above all a place of moral",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,AI-classified; not human-validated
b0511b22186220b320005d99,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,29,1960-10-07 17:00:00,The Cold War,MR. NIXON,other/unclear,neutral,MR.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
5409a1b9b035a7894dc34ad9,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,32,1960-10-07 17:00:00,The Cold War,President Nixon,other/unclear,neutral,Morgan with a question for Vice President Nixon.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
f164bb78fc11858ff3fa132c,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,33,1960-10-07 17:00:00,The Cold War,MR. NIXON,other/unclear,neutral,MR.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
3973280b28d4e7f535f3f4aa,John F. Kennedy,Dwight D. Eisenhower,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,33,1960-10-07 17:00:00,The Cold War,President Eisenhower,historical comparison,neutral,"I would suggest that after Premier Kush- Khrushchev's uh - performance in the United Nations, compared with President Eisenhower's eloquent speech, that at the present time Communist prestige in the world is at an all-time low and American prestige is at an all-time high.",Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
9d8a064de27e50b9dedd168f,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,37,1960-10-07 17:00:00,The Cold War,Mr. Nixon,other/unclear,neutral,KENNEDY: Of course Mr.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
62bc2c6e344dbea6e16b09d8,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,45,1960-10-07 17:00:00,The Cold War,MR. NIXON,other/unclear,neutral,MR.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
61af61eaa4ea274516ad159f,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,48,1960-10-07 17:00:00,The Cold War,President Nixon,other/unclear,neutral,Levy with a question for Vice President Nixon.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
32decdd3a4011b5fcbc6be7b,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,49,1960-10-07 17:00:00,The Cold War,MR. NIXON,other/unclear,neutral,MR.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
f560a5cc30a82cfe1ce8efa5,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,53,1960-10-07 17:00:00,The Cold War,Mr. Nixon,other/unclear,neutral,KENNEDY: Well Mr.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
f25eca4512aa9c830794adec,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,53,1960-10-07 17:00:00,The Cold War,Mr. Nixon,other/unclear,neutral,Let me make it very clear that the bill that Mr.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
f83835c9b4b4be15709aa9e6,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,54,1960-10-07 17:00:00,The Cold War,Mr. Nixon,institutional precedent,neutral,I cannot still understand why this Administration and Mr.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
bcca841ff13220ee89fea78f,John F. Kennedy,Dwight D. Eisenhower,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,56,1960-10-07 17:00:00,The Cold War,President Eisenhower,contemporary rivalry,neutral,"NIVEN: Senator, while the main theme of your campaign has been this decline of American power and prestige in the last eight years, you've hardly criticized President Eisenhower at all.",Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
5833c701c4506ab976371753,John F. Kennedy,Dwight D. Eisenhower,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,56,1960-10-07 17:00:00,The Cold War,Mr. Eisenhower,other/unclear,neutral,Now isn't Mr.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
5c53eee64dfa74d7b2859d1c,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,56,1960-10-07 17:00:00,The Cold War,Mr. Nixon,other/unclear,neutral,Eisenhower and not Mr.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
7d4a517d96b45ed4b7d61291,John F. Kennedy,Dwight D. Eisenhower,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,57,1960-10-07 17:00:00,The Cold War,Eisenhower,institutional precedent,neutral,KENNEDY: Well I understood that this was the Eisenhower-Nixon Administration according to all the Republican uh - propaganda that I've read.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
7aaffa2680e13b81964caf3f,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,57,1960-10-07 17:00:00,The Cold War,Nixon,institutional precedent,neutral,KENNEDY: Well I understood that this was the Eisenhower-Nixon Administration according to all the Republican uh - propaganda that I've read.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
ddd1ce0fc28c88f352ff6d05,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,57,1960-10-07 17:00:00,The Cold War,Mr. Nixon,other/unclear,neutral,In fact uh - Mr.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
fa7a3210a8f57322fd9227fe,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,57,1960-10-07 17:00:00,The Cold War,Mr. Nixon,other/unclear,neutral,Now that's an issue between Mr.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
9637a0eb760a3a07d14dad38,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,58,1960-10-07 17:00:00,The Cold War,Mr. Nixon,other/unclear,neutral,"And I believe the American people have to make the choice on November eighth between the view of whether we have to move ahead faster, whether what we're doing now is not satisfactory, whether we have to build greater strength at home and abroad and Mr.",Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
49911b4ae4dada3699cfe69e,John F. Kennedy,Dwight D. Eisenhower,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,58,1960-10-07 17:00:00,The Cold War,President Eisenhower,other/unclear,neutral,President Eisenhower moves from the scene on January twentieth and the next four years are the critical years.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
7cc4686d05263cd3d080e7e5,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,58,1960-10-07 17:00:00,The Cold War,Mr. Nixon,other/unclear,neutral,That's the argument between Mr.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
325df02f2884332ec7644d69,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,60,1960-10-07 17:00:00,The Cold War,Mr. Nixon,other/unclear,neutral,Mr.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
b4c6a1c9701af17c710be356,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,61,1960-10-07 17:00:00,The Cold War,MR. NIXON,other/unclear,neutral,MR.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
b0e5ac500983128d39aeaf58,John F. Kennedy,Harry S. Truman,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,62,1960-10-07 17:00:00,The Cold War,Truman,legacy/inheritance,neutral,"I submit to you that as you look at his programs, his program for example with regard to the Federal Reserve and uh - free money or loose money uh - high - low interest rates, his program in the economic field generally are the programs that were adopted and tried during the Truman Administration.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
72c70b01015979a4802f30ab,John F. Kennedy,Harry S. Truman,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,62,1960-10-07 17:00:00,The Cold War,Truman,institutional precedent,positive,"And when we compare the economic progress of this country in the Truman Administration with that of the Eisenhower Administration, we find that in every index there has been a tr- great deal more performance and more progress in this Administration than in that one.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
77774d5449626a32093e53e5,John F. Kennedy,Dwight D. Eisenhower,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,62,1960-10-07 17:00:00,The Cold War,Eisenhower,institutional precedent,positive,"And when we compare the economic progress of this country in the Truman Administration with that of the Eisenhower Administration, we find that in every index there has been a tr- great deal more performance and more progress in this Administration than in that one.",Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
176e5bda444441d3a0a6c5e3,John F. Kennedy,Theodore Roosevelt,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,62,1960-10-07 17:00:00,The Cold War,tr,institutional precedent,positive,"And when we compare the economic progress of this country in the Truman Administration with that of the Eisenhower Administration, we find that in every index there has been a tr- great deal more performance and more progress in this Administration than in that one.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
fd5099832f5d3a5af5545604,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,64,1960-10-07 17:00:00,The Cold War,President Nixon,other/unclear,neutral,Spivak with a question for Vice President Nixon.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
1338dfed8d0da364dda6e46b,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,65,1960-10-07 17:00:00,The Cold War,MR. NIXON,other/unclear,neutral,MR.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
0ff5c1a92744988921b8b82a,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,69,1960-10-07 17:00:00,The Cold War,Mr. Nixon,other/unclear,neutral,"On the question of the summit, I agree with the position of Mr.",Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
d5fd78d441edf7d1f0c7c5a2,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,75,1960-10-07 17:00:00,The Cold War,MR. NIXON,other/unclear,neutral,MR.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
64d15e8c98ac0029fa363a8e,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,78,1960-10-07 17:00:00,The Cold War,President Nixon,other/unclear,neutral,Niven with a question for Vice President Nixon.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
58d1347f4d4cf5fc985e9fbb,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,79,1960-10-07 17:00:00,The Cold War,MR. NIXON,other/unclear,neutral,MR.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
daac5d2d8098d3f9fd11e348,John F. Kennedy,Harry S. Truman,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,79,1960-10-07 17:00:00,The Cold War,Truman,institutional precedent,neutral,"In the Truman Administration, six hundred million people went behind the Iron Curtain including the satellite countries of Eastern Europe and Communist China.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
82cf2c9bd59d25bdda39d2c7,John F. Kennedy,Harry S. Truman,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,81,1960-10-07 17:00:00,The Cold War,Truman,institutional precedent,neutral,"Now, there are people who go to bed hungry in the United States - far less, incidentally, than used to go to bed hungry when we came into power at the end of the Truman Administration.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
d0c079ad871878356d7a062e,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,83,1960-10-07 17:00:00,The Cold War,Mr. Nixon,other/unclear,neutral,"KENNEDY: Well, Mr.",Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
36878849cc8296db6f266b29,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,84,1960-10-07 17:00:00,The Cold War,Mr. Nixon,other/unclear,neutral,"Secondly, Mr.",Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
c03a8c6eb1f6c8df7fce1099,John F. Kennedy,Dwight D. Eisenhower,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,90,1960-10-07 17:00:00,The Cold War,Eisenhower,other/unclear,neutral,"And as long as they are not essential to the defense of Formosa, it's been my judgment ever since 1954, at the time of the Eisenhower Doctrine for the Far East, that our line should be drawn in the sea around the island itself.",Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
59ac53922064b1a86eff9031,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,91,1960-10-07 17:00:00,The Cold War,MR. NIXON,other/unclear,neutral,MR.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
8f4ecd59a359ebc877b8340e,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,93,1960-10-07 17:00:00,The Cold War,President Nixon,other/unclear,neutral,Levy has a question for Vice President Nixon.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
a85a7a66ca863d9528ef6073,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,94,1960-10-07 17:00:00,The Cold War,MR. NIXON,other/unclear,neutral,MR.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
daa7aad29633ffd74ff583af,John F. Kennedy,Abraham Lincoln,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,97,1960-10-07 17:00:00,The Cold War,Abraham Lincoln,other/unclear,positive,Abraham Lincoln was a great president of all the people; but he was selected by his party at a key time in history because his party stood for something.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
4cc2661ab65aa3460752a828,John F. Kennedy,Franklin D. Roosevelt,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,97,1960-10-07 17:00:00,The Cold War,President Roosevelt,policy inheritance,neutral,"It has stood for a strong foreign policy and a strong national defense, and as a result, produced Wilson, President Roosevelt, and President Truman.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
db7e40a9679a8c9c4830106b,John F. Kennedy,Harry S. Truman,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,97,1960-10-07 17:00:00,The Cold War,President Truman,policy inheritance,neutral,"It has stood for a strong foreign policy and a strong national defense, and as a result, produced Wilson, President Roosevelt, and President Truman.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
1841139f949bd02d2971c678,John F. Kennedy,William McKinley,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,97,1960-10-07 17:00:00,The Cold War,McKinley,other/unclear,neutral,"The Republican party has produced McKinley and Harding, Coolidge, Dewey, and Landon.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
ba188f110776d10428cb29a8,John F. Kennedy,Warren G. Harding,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,97,1960-10-07 17:00:00,The Cold War,Harding,other/unclear,neutral,"The Republican party has produced McKinley and Harding, Coolidge, Dewey, and Landon.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
63ed498d26388f9db9063fba,John F. Kennedy,Calvin Coolidge,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,97,1960-10-07 17:00:00,The Cold War,Coolidge,other/unclear,neutral,"The Republican party has produced McKinley and Harding, Coolidge, Dewey, and Landon.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
252a0081d1e51ebe2e848f3a,John F. Kennedy,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1960-debate-richard-nixon-washington-dc,98,1960-10-07 17:00:00,The Cold War,Richard Nixon,other/unclear,neutral,Neither the questions from the reporters nor the answers you heard from Senator John Kennedy or Vice President Richard Nixon were rehearsed.,Fixed-rubric classification from the supplied sentence context.,narration,serving_or_contemporary,AI-classified; not human-validated
96d29e2acda7e9405be85b98,Ronald Reagan,Jimmy Carter,/the-presidency/presidential-speeches/october-7-1984-debate-walter-mondale-domestic-issues,11,1984-10-07 17:00:00,The Cold War,President Carter,institutional precedent,neutral,"Mondale, the Carter-Mondale administration didn't come close to balancing the budget in its 4 years in office either, despite the fact that President Carter did promise a balanced budget during his term.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
902e3b70a61bb710ff6cbd4f,Ronald Reagan,George W. Bush,/the-presidency/presidential-speeches/october-7-1984-debate-walter-mondale-domestic-issues,21,1984-10-07 17:00:00,The Cold War,President Bush,other/unclear,mixed,"Mondale's leadership would take the country down the path of defeatism and despair, and Vice President Bush has called him whining and hoping for bad news.",Fixed-rubric classification from the supplied sentence context.,narration,not_yet_president,AI-classified; not human-validated
5a6a0fdf05ea6a0c87149a3f,Ronald Reagan,George W. Bush,/the-presidency/presidential-speeches/october-7-1984-debate-walter-mondale-domestic-issues,27,1984-10-07 17:00:00,The Cold War,President Bush,other/unclear,neutral,"First, do you think, as Vice President Bush said, that Mr.",Fixed-rubric classification from the supplied sentence context.,narration,not_yet_president,AI-classified; not human-validated
7e92c9d31352397a2351c045,Ronald Reagan,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1984-debate-walter-mondale-domestic-issues,39,1984-10-07 17:00:00,The Cold War,President Nixon,other/unclear,neutral,"President, why don't you attend services regularly, either by going to church or by inviting a minister to the White House, as President Nixon used to do, or someone to Camp David, as President Carter used to do?",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
b236c8f15ca3b9bbd2a9229f,Ronald Reagan,Jimmy Carter,/the-presidency/presidential-speeches/october-7-1984-debate-walter-mondale-domestic-issues,39,1984-10-07 17:00:00,The Cold War,President Carter,other/unclear,neutral,"President, why don't you attend services regularly, either by going to church or by inviting a minister to the White House, as President Nixon used to do, or someone to Camp David, as President Carter used to do?",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
1f1d80419f9899bdc6136358,Ronald Reagan,John F. Kennedy,/the-presidency/presidential-speeches/october-7-1984-debate-walter-mondale-domestic-issues,65,1984-10-07 17:00:00,The Cold War,John F. Kennedy,other/unclear,neutral,The year that he decided we had lost our way was the year that John F.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
f15bf80a8e51dd26ce9ef0de,Ronald Reagan,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1984-debate-walter-mondale-domestic-issues,65,1984-10-07 17:00:00,The Cold War,Richard Nixon,other/unclear,neutral,Kennedy was running against Richard Nixon.,Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
979f3ec778b5b6acf39b8aab,Ronald Reagan,Richard M. Nixon,/the-presidency/presidential-speeches/october-7-1984-debate-walter-mondale-domestic-issues,65,1984-10-07 17:00:00,The Cold War,Nixon,other/unclear,mixed,"Ms. Walters. Well, you'll have a chance when your rebuttal time comes up, perhaps, Mr. President. Mr. Mondale, now it's your turn for rebuttal. Mr. Mondale. The President says that when the Democratic Party made its turn, he left it. The year that he decided we had lost our way was the year that John F. Kennedy was running against Richard Nixon. I was chairman of ""Minnesotans for Kennedy;"" President Reagan was chairman of a thing called ""Democrats for Nixon."" Now, maybe we made a wrong turn with Kennedy, but I'll be proud of supporting him all of my life. And I'm very happy that John Kennedy was elected, because John Kennedy looked at the future with courage, saw what needed to be done, and understood his own government.",Fixed-rubric classification from the supplied sentence context.,deliberate_quotation,former_president,AI-classified; not human-validated
58c4e096ed06f77674451403,Ronald Reagan,John F. Kennedy,/the-presidency/presidential-speeches/october-7-1984-debate-walter-mondale-domestic-issues,65,1984-10-07 17:00:00,The Cold War,John Kennedy,other/unclear,positive,"And I'm very happy that John Kennedy was elected, because John Kennedy looked at the future with courage, saw what needed to be done, and understood his own government.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
97b155562fd9f01140c4d91b,Ronald Reagan,John F. Kennedy,/the-presidency/presidential-speeches/october-7-1984-debate-walter-mondale-domestic-issues,65,1984-10-07 17:00:00,The Cold War,John Kennedy,other/unclear,positive,"And I'm very happy that John Kennedy was elected, because John Kennedy looked at the future with courage, saw what needed to be done, and understood his own government.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
70081f3a3fb026d583c6b92a,Ronald Reagan,Dwight D. Eisenhower,/the-presidency/presidential-speeches/october-7-1984-debate-walter-mondale-domestic-issues,67,1984-10-07 17:00:00,The Cold War,Eisenhower,other/unclear,neutral,"Before I campaigned as a Democrat for a Republican candidate for President, I had already voted for Dwight Eisenhower to be President of the United States.",Fixed-rubric classification from the supplied sentence context.,narration,former_president,AI-classified; not human-validated
