selection_order,series_id,series_label,series_kind,instrument,query,grouping_active,family_label,family_form_count,family_forms,period_kind,period,period_order,period_start,period_end,x,display_value,display_unit,numerator_count,denominator_count,denominator_unit,point,lo_sampling,hi_sampling,lo,hi,n_paragraphs,n_speeches,n_paired_paragraphs,ci_status,interval_unresolvable,disagreement_band_applied,disagreement_half_width,ci_components,disagreement_status,agreement_source,value_status,source_scope
1,lexical-exact:tariff,tariff,lexical-exact,Exact lexical form,tariff,false,,,,centered_year5,2026,235,2024,2028,2026,1.8469,"uses per 10,000 indexed words",14,75803,indexed source-document words,1.8469,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1789,0,1787,1791,1789,,"uses per 10,000 indexed words",,,indexed source-document words,,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,unknown_low_words,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1790,1,1788,1792,1790,,"uses per 10,000 indexed words",,,indexed source-document words,,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,unknown_low_words,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1791,2,1789,1793,1791,,"uses per 10,000 indexed words",,,indexed source-document words,,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,unknown_low_words,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1792,3,1790,1794,1792,,"uses per 10,000 indexed words",,,indexed source-document words,,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,unknown_low_words,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1793,4,1791,1795,1793,,"uses per 10,000 indexed words",,,indexed source-document words,,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,unknown_low_words,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1794,5,1792,1796,1794,1.2645,"uses per 10,000 indexed words",3,23724,indexed source-document words,1.2645,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1795,6,1793,1797,1795,1.0558,"uses per 10,000 indexed words",3,28414,indexed source-document words,1.0558,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1796,7,1794,1798,1796,1.3754,"uses per 10,000 indexed words",4,29083,indexed source-document words,1.3754,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1797,8,1795,1799,1797,1.1125,"uses per 10,000 indexed words",3,26967,indexed source-document words,1.1125,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1798,9,1796,1800,1798,1.142,"uses per 10,000 indexed words",3,26269,indexed source-document words,1.142,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1799,10,1797,1801,1799,2.8785,"uses per 10,000 indexed words",6,20844,indexed source-document words,2.8785,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1800,11,1798,1802,1800,,"uses per 10,000 indexed words",,,indexed source-document words,,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,unknown_low_words,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1801,12,1799,1803,1801,2.3921,"uses per 10,000 indexed words",5,20902,indexed source-document words,2.3921,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1802,13,1800,1804,1802,2.4694,"uses per 10,000 indexed words",5,20248,indexed source-document words,2.4694,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1803,14,1801,1805,1803,2.8443,"uses per 10,000 indexed words",7,24611,indexed source-document words,2.8443,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1804,15,1802,1806,1804,1.2626,"uses per 10,000 indexed words",3,23761,indexed source-document words,1.2626,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1805,16,1803,1807,1805,1.0852,"uses per 10,000 indexed words",3,27645,indexed source-document words,1.0852,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1806,17,1804,1808,1806,2.1461,"uses per 10,000 indexed words",5,23298,indexed source-document words,2.1461,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1807,18,1805,1809,1807,2.4437,"uses per 10,000 indexed words",6,24553,indexed source-document words,2.4437,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1808,19,1806,1810,1808,1.8525,"uses per 10,000 indexed words",4,21593,indexed source-document words,1.8525,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1809,20,1807,1811,1809,,"uses per 10,000 indexed words",,,indexed source-document words,,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,unknown_low_words,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1810,21,1808,1812,1810,,"uses per 10,000 indexed words",,,indexed source-document words,,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,unknown_low_words,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1811,22,1809,1813,1811,1.3017,"uses per 10,000 indexed words",3,23047,indexed source-document words,1.3017,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1812,23,1810,1814,1812,0.8885,"uses per 10,000 indexed words",2,22509,indexed source-document words,0.8885,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1813,24,1811,1815,1813,0.8098,"uses per 10,000 indexed words",2,24698,indexed source-document words,0.8098,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1814,25,1812,1816,1814,1.1785,"uses per 10,000 indexed words",3,25456,indexed source-document words,1.1785,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1815,26,1813,1817,1815,1.4615,"uses per 10,000 indexed words",4,27369,indexed source-document words,1.4615,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1816,27,1814,1818,1816,1.2294,"uses per 10,000 indexed words",3,24402,indexed source-document words,1.2294,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1817,28,1815,1819,1817,1.1411,"uses per 10,000 indexed words",3,26290,indexed source-document words,1.1411,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1818,29,1816,1820,1818,1.2261,"uses per 10,000 indexed words",3,24468,indexed source-document words,1.2261,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1819,30,1817,1821,1819,2.2006,"uses per 10,000 indexed words",7,31809,indexed source-document words,2.2006,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1820,31,1818,1822,1820,2.5082,"uses per 10,000 indexed words",7,27909,indexed source-document words,2.5082,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1821,32,1819,1823,1821,2.3443,"uses per 10,000 indexed words",7,29860,indexed source-document words,2.3443,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1822,33,1820,1824,1822,2.0868,"uses per 10,000 indexed words",7,33544,indexed source-document words,2.0868,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1823,34,1821,1825,1823,3.256,"uses per 10,000 indexed words",14,42997,indexed source-document words,3.256,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1824,35,1822,1826,1824,3.0062,"uses per 10,000 indexed words",12,39917,indexed source-document words,3.0062,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1825,36,1823,1827,1825,3.2179,"uses per 10,000 indexed words",14,43507,indexed source-document words,3.2179,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1826,37,1824,1828,1826,3.6037,"uses per 10,000 indexed words",16,44399,indexed source-document words,3.6037,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1827,38,1825,1829,1827,3.7469,"uses per 10,000 indexed words",18,48040,indexed source-document words,3.7469,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
2,lexical-exact:freedom,freedom,lexical-exact,Exact lexical form,freedom,false,,,,centered_year5,1828,39,1826,1830,1828,2.441,"uses per 10,000 indexed words",14,57354,indexed source-document words,2.441,,,,,,,,not_applicable_lexical_rate,false,false,,not_applicable_lexical_rate,not_applicable_lexical_rate,not applicable,observed,Complete source-document transcripts
