schema_version,contract_version,edge_id,edge_type,scope_type,scope_id,scope_label,story_era_id,president_profile_id,president_name,topic_id,topic_level,topic_label,topic_paragraph_count,topic_appearance_count,eligible_president_paragraph_count,eligible_president_appearance_count,scope_topic_paragraph_count,scope_eligible_paragraph_count,speaker_paragraph_share,topic_contribution_share,topic_scope_share,president_support_status,edge_support_status,default_visible,topic_free_denominator_policy,multi_label_counting_policy,evidence_receipt_count,interpretation_policy
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_fbe8612014f6225e8e160e9bda2e0a4a1337be9435e7e9b32257e871a8e2c025,president_topic,corpus,all-corpus,All eligible corpus,,richard-m-nixon,Richard M. Nixon,topic_b06b6b33b3356fbb9bf02b5cf3a44db3f664b60ffabf997972a749619b7acfe4,level1,Personal Narrative & Reflection,54,18,633,27,1119,32531,0.08530805687203792,0.04825737265415549,0.034397958870000925,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_1dd5d30229e61dca59d9519ba0645b9a32b2e337f46cb45ffa3ac3455391ebca,president_topic,corpus,all-corpus,All eligible corpus,,richard-m-nixon,Richard M. Nixon,topic_73fe8a26a7881c104f8ac0ee90b445177eabd28ec5e36d34a3bdcacd0505cba1,level1,Faith & National Values,84,20,633,27,2953,32531,0.13270142180094788,0.028445648493057907,0.09077495312163782,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_8016e79dfb2d4fe0859a4b9098d160f84a7d70c448b65f6d014973798a8f2b76,president_topic,corpus,all-corpus,All eligible corpus,,richard-m-nixon,Richard M. Nixon,topic_601685849419f6dd5585ab27f3ab7a941ea2cbf86f3099bca73b67a038d9ce17,level1,Partisan & Media Combat,68,16,633,27,1206,32531,0.10742496050552923,0.05638474295190713,0.03707233100734684,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_f5e2e62cc7896a99e5093eaba9d87f6a8b8487953604882094bd96a044369612,president_topic,corpus,all-corpus,All eligible corpus,,gerald-ford,Gerald Ford,topic_53f9c63ed6aedcab84709226f843c89a577ea30928250cda0021a52c0d9dd5d2,level1,Foreign Relations & Diplomacy,170,13,520,17,8414,32531,0.3269230769230769,0.020204421202757308,0.2586455995819372,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_d0485b3ff37384b288f17adef155f84537242efb9228f80940a4c682f023081c,president_topic,corpus,all-corpus,All eligible corpus,,gerald-ford,Gerald Ford,topic_07f03bf056ab3503c6f721cf2a606b728b9cbb858d7d919fca46cd6135a32a2b,level1,War & Military Affairs,82,13,520,17,5527,32531,0.1576923076923077,0.01483625836801158,0.16989948049552733,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_c99784c2d18ff15ba3ae38f3ca57f45bb712be0517e30c101018dea5635a6522,president_topic,corpus,all-corpus,All eligible corpus,,gerald-ford,Gerald Ford,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,Public Finance & Taxation,75,9,520,17,2743,32531,0.14423076923076922,0.027342325920524973,0.08431957210045803,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_c1de93c635dbab785fdff36627460af84a377f5184f3e9d4001cc683231f54db,president_topic,corpus,all-corpus,All eligible corpus,,gerald-ford,Gerald Ford,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,"Economy, Labor & Social Welfare",72,10,520,17,3789,32531,0.13846153846153847,0.019002375296912115,0.11647351756785836,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_d4bfdcbb919ceb53e249f27a3f23881aaa7c0223ece55c2b33c45fb32b00c0c6,president_topic,corpus,all-corpus,All eligible corpus,,gerald-ford,Gerald Ford,topic_ef78a18511fbadc390b6b2c81b7205f6fbf8a9bd8b0b3a6b135e894f47157e83,level1,"Agriculture, Land & Environment",33,11,520,17,1565,32531,0.06346153846153846,0.021086261980830672,0.048107958562601826,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_a13298c262292275eed53d16f852c4589574f752c0e30f4c2e98afb071fb5416,president_topic,corpus,all-corpus,All eligible corpus,,gerald-ford,Gerald Ford,topic_c092ca5bdad12513ef74aa364f2bf7a6db5cb739f929d0f0ef4779e5c868cbcd,level1,Infrastructure & Internal Improvements,60,10,520,17,1897,32531,0.11538461538461539,0.0316288877174486,0.05831360855799084,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_eaee3c0c960c024b51410245429ce42e8b0ead26327174b39aa813a33f8222a4,president_topic,corpus,all-corpus,All eligible corpus,,gerald-ford,Gerald Ford,topic_3676810b2915e5e08405c3c9e3ed6b588696c94d35d477e10ed9cc62058597b4,level1,"Law, Crime & Justice",25,7,520,17,1315,32531,0.04807692307692308,0.019011406844106463,0.0404229811564354,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_0c927a264a824baf8e0c1c7c632f46986e5dae4d7ee3ab3e4cbbf808508670d2,president_topic,corpus,all-corpus,All eligible corpus,,gerald-ford,Gerald Ford,topic_b9fc73bb18ca058e7f189c867a51071c93e7fea7d67167933f18846a43f46e2c,level1,Constitutional Order & Governance,56,14,520,17,4188,32531,0.1076923076923077,0.013371537726838587,0.12873874150809997,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_5cad5f441048863ead31285345406686ca920d504c7c7a4d0a7c8a346bb3a21a,president_topic,corpus,all-corpus,All eligible corpus,,gerald-ford,Gerald Ford,topic_b06b6b33b3356fbb9bf02b5cf3a44db3f664b60ffabf997972a749619b7acfe4,level1,Personal Narrative & Reflection,32,11,520,17,1119,32531,0.06153846153846154,0.028596961572832886,0.034397958870000925,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_4d2ad33e4f42531586f1fcd9026b917336e9dcd0cb14078678f393149640d950,president_topic,corpus,all-corpus,All eligible corpus,,gerald-ford,Gerald Ford,topic_73fe8a26a7881c104f8ac0ee90b445177eabd28ec5e36d34a3bdcacd0505cba1,level1,Faith & National Values,69,16,520,17,2953,32531,0.1326923076923077,0.02336606840501185,0.09077495312163782,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_627588d26128641d557dbf87a44d6b7be156d9f67c269bdc672226593f9b1904,president_topic,corpus,all-corpus,All eligible corpus,,gerald-ford,Gerald Ford,topic_601685849419f6dd5585ab27f3ab7a941ea2cbf86f3099bca73b67a038d9ce17,level1,Partisan & Media Combat,27,6,520,17,1206,32531,0.051923076923076926,0.022388059701492536,0.03707233100734684,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_9acc1ce89ad6d05099d50cb9daf6dd7fa6230b63389495e6a6775ac65571de06,president_topic,corpus,all-corpus,All eligible corpus,,jimmy-carter,Jimmy Carter,topic_53f9c63ed6aedcab84709226f843c89a577ea30928250cda0021a52c0d9dd5d2,level1,Foreign Relations & Diplomacy,212,18,646,22,8414,32531,0.3281733746130031,0.025196101735203234,0.2586455995819372,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_caa827edd461a7b0a2dfc426e479f3644c9a7feb3e7063acd3e651e50ce0f3d6,president_topic,corpus,all-corpus,All eligible corpus,,jimmy-carter,Jimmy Carter,topic_07f03bf056ab3503c6f721cf2a606b728b9cbb858d7d919fca46cd6135a32a2b,level1,War & Military Affairs,68,17,646,22,5527,32531,0.10526315789473684,0.012303238646643748,0.16989948049552733,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_1441e0e338a1b2b1aee2126f213f002484ae8ec89ad0ad15ed3cc881c7f715ef,president_topic,corpus,all-corpus,All eligible corpus,,jimmy-carter,Jimmy Carter,topic_c111a85539516b19ce3d0ebf88102afc3f5136f06811be7ef7952ae6cc9d714c,level1,Public Finance & Taxation,83,11,646,22,2743,32531,0.12848297213622292,0.03025884068538097,0.08431957210045803,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_5537d533f05e9fa7bd75b56861901f243c1c341e5efdbad48f6aa6fb40648cd7,president_topic,corpus,all-corpus,All eligible corpus,,jimmy-carter,Jimmy Carter,topic_4e7a42711424fc04c1b91600a4625e488e9f3c4736eb917f66eed248a70edbc0,level1,"Economy, Labor & Social Welfare",111,17,646,22,3789,32531,0.17182662538699692,0.02929532858273951,0.11647351756785836,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_92706d19763ce89c4e1c329e203a36018efa89af808c6086f492c0847b507fcc,president_topic,corpus,all-corpus,All eligible corpus,,jimmy-carter,Jimmy Carter,topic_ef78a18511fbadc390b6b2c81b7205f6fbf8a9bd8b0b3a6b135e894f47157e83,level1,"Agriculture, Land & Environment",22,12,646,22,1565,32531,0.034055727554179564,0.014057507987220448,0.048107958562601826,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_c918a45048caeab61ac920705dea0854f492523eeca90e16d9c5da4a907c4080,president_topic,corpus,all-corpus,All eligible corpus,,jimmy-carter,Jimmy Carter,topic_c092ca5bdad12513ef74aa364f2bf7a6db5cb739f929d0f0ef4779e5c868cbcd,level1,Infrastructure & Internal Improvements,101,15,646,22,1897,32531,0.1563467492260062,0.05324196099103848,0.05831360855799084,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_b62405fa04be46322aaf40c7355fe06a27bd0a6297dc89c740301bb13d2c8270,president_topic,corpus,all-corpus,All eligible corpus,,jimmy-carter,Jimmy Carter,topic_69c2f2e5246434489ce5d23ab22aff61e0e45f95df48cd62755c0cc84ca18853,level1,Civil Rights & Immigration,39,12,646,22,2617,32531,0.06037151702786378,0.014902560183416125,0.08044634348775015,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_cdb92071f7c328d05d5843a09f362b3d49ae9a4a469cd5399128aa80aab287be,president_topic,corpus,all-corpus,All eligible corpus,,jimmy-carter,Jimmy Carter,topic_b9fc73bb18ca058e7f189c867a51071c93e7fea7d67167933f18846a43f46e2c,level1,Constitutional Order & Governance,39,14,646,22,4188,32531,0.06037151702786378,0.009312320916905445,0.12873874150809997,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_bfe3d4e44e9d750a12bea9d20b3cefe25f76cb585e58c6176ba2fde2c6299e78,president_topic,corpus,all-corpus,All eligible corpus,,jimmy-carter,Jimmy Carter,topic_b06b6b33b3356fbb9bf02b5cf3a44db3f664b60ffabf997972a749619b7acfe4,level1,Personal Narrative & Reflection,36,11,646,22,1119,32531,0.05572755417956656,0.032171581769437,0.034397958870000925,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_6514dd409b9f79ecb104f8d6caaa58ff9eb65f4a3bdb8a0d7034c0f6871d9459,president_topic,corpus,all-corpus,All eligible corpus,,jimmy-carter,Jimmy Carter,topic_808789d7a0e8edad0be5ec687efb103a704d7b1ebd37e9e78d628803197b9205,level1,Procedural & Administrative,23,7,646,22,1320,32531,0.03560371517027864,0.017424242424242425,0.04057668070455873,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_239cdb143fa74a69a5a1b61494198a0ba9849c0c43d222ee04efe4f29fb422ce,president_topic,corpus,all-corpus,All eligible corpus,,jimmy-carter,Jimmy Carter,topic_73fe8a26a7881c104f8ac0ee90b445177eabd28ec5e36d34a3bdcacd0505cba1,level1,Faith & National Values,76,19,646,22,2953,32531,0.11764705882352941,0.025736539112766677,0.09077495312163782,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_1315b52f72512090c55f74e4d481186bfa741a106e15f301cf0846a5d11da0e5,president_topic,corpus,all-corpus,All eligible corpus,,jimmy-carter,Jimmy Carter,topic_601685849419f6dd5585ab27f3ab7a941ea2cbf86f3099bca73b67a038d9ce17,level1,Partisan & Media Combat,46,9,646,22,1206,32531,0.07120743034055728,0.03814262023217247,0.03707233100734684,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_f1e309251e58dd1c4a8faf90457395b52a3c88a01fab9b4c50339a0dcf564498,president_topic,corpus,all-corpus,All eligible corpus,,ronald-reagan,Ronald Reagan,topic_53f9c63ed6aedcab84709226f843c89a577ea30928250cda0021a52c0d9dd5d2,level1,Foreign Relations & Diplomacy,678,48,1725,61,8414,32531,0.39304347826086955,0.08057998573805562,0.2586455995819372,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_cbcbefd8706669e4c63ffaa1565bd21c5b6471af44ee96cafe53bf4a79ccd1fe,president_topic,corpus,all-corpus,All eligible corpus,,ronald-reagan,Ronald Reagan,topic_07f03bf056ab3503c6f721cf2a606b728b9cbb858d7d919fca46cd6135a32a2b,level1,War & Military Affairs,241,49,1725,61,5527,32531,0.13971014492753622,0.04360412520354623,0.16989948049552733,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
actual-speaker-topic-edge-v1,actual-speaker-topic-network-v1,edge_4eb6017812d060b6be1611b4cb001e70519d23df8337b9fb48609077c99a26ec,president_topic,corpus,all-corpus,All eligible corpus,,ronald-reagan,Ronald Reagan,topic_3e8647a4799e061a665118eb000c5f9ad645c931743a74bfe085cbb18238ed6e,level1,"Trade, Commerce & Tariffs",26,15,1725,61,2184,32531,0.015072463768115942,0.011904761904761904,0.0671359626202699,supported,supported,True,"All eligible actual-president paragraphs, including topic-free paragraphs, remain in president and scope denominators; topic-free paragraphs create no membership and no edge.",Count each distinct normalized Level 2 topic once per paragraph and each distinct derived Level 1 parent once per paragraph. Preserve one full paragraph-presence membership for every topic; do not divide a paragraph fractionally. Topic shares are non-additive and may sum above 100%.,3,"Descriptive AI-assigned topic presence in speaker-audited Miller Center paragraphs. It is not historical validation, model confidence, presidential intent, importance, influence, causality, policy success, or representation of the public or presidency as a whole."
